,event_date,longitude,latitude,treecover2000
2638,2011-02-20 00:00:00,-123.8152,42.9651,100
2639,2011-02-20 00:00:00,81.0836,6.9734,90
2640,2011-02-20 20:00:00,121.7161,25.1163,14
2641,2011-02-21 04:32:00,-123.7155,44.3562,100
2642,2011-02-21 04:40:00,-123.7083,44.3543,0
2643,2011-02-23 00:00:00,81.0333,6.9167,78
2644,2011-02-24 08:00:00,-157.7724,21.3825,90
2645,2011-02-24 16:30:00,101.6235,3.0665,0
2646,2011-02-25 00:00:00,-118.2192,34.2808,83
2647,2011-02-25 00:00:00,-122.6481,38.5444,69
2648,2011-02-25 10:00:00,-122.0604,37.022,90
2649,2011-02-25 23:00:00,-118.0276,34.1828,2
2650,2011-02-26 18:00:00,-68.0861,-16.5293,0
2651,2011-02-26 18:12:00,-123.7989,44.6629,59
2652,2011-02-27 06:00:00,110.2716,1.2951,90
2653,2011-02-27 16:40:00,-157.7865241,21.36945629,2
2654,2011-02-28 05:28:00,-122.8697,45.9816,56
2655,2011-02-28 06:00:00,-122.8728,45.9873,94
2656,2011-02-28 07:00:00,-123.8817,43.6511,89
2657,2011-02-28 09:05:00,-123.7155,44.3562,100
2658,2011-02-28 16:00:00,-122.3402,46.866,36
2659,2011-02-28 23:00:00,-122.5779,45.3339,21
2660,2011-03-01 04:00:00,-122.6513,45.4818,78
2661,2011-03-01 09:00:00,-122.6866,45.5118,0
2662,2011-03-01 09:00:00,-122.709,45.523,89
2663,2011-03-01 10:20:00,-122.7145,45.7014,93
2664,2011-03-01 16:14:00,-124.0746,44.5339,12
2665,2011-03-01 23:00:00,16.1928,39.0177,97
2666,2011-03-02 00:00:00,12.8788,43.3166,85
2667,2011-03-02 00:00:00,-76.1398,41.1204,27
2668,2011-03-02 00:08:00,-122.2282,45.2122,0
2669,2011-03-02 23:00:00,-82.4732,9.3224,98
2670,2011-03-03 15:00:00,-72.9667,7.35,84
2671,2011-03-04 00:00:00,15.1933,37.8762,26
2672,2011-03-04 08:00:00,-157.7865298,21.369472,2
2673,2011-03-06 00:00:00,-73.4226,41.3484,100
2674,2011-03-06 00:00:00,-81.5949,36.0378,100
2675,2011-03-06 08:43:00,-122.9157,43.2965,98
2676,2011-03-06 16:39:00,-122.7002,45.5154,0
2677,2011-03-07 00:00:00,-66.9425,10.5259,0
2678,2011-03-07 02:00:00,-73.402,41.5585,100
2679,2011-03-07 05:00:00,-72.6018,42.5804,91
2680,2011-03-07 13:30:00,-120.7897,38.7745,79
2681,2011-03-08 05:00:00,-90.6426,38.5678,37
2682,2011-03-08 08:00:00,-80.1091,40.3927,80
2683,2011-03-08 10:08:00,-123.5055,45.8988,100
2684,2011-03-08 10:26:00,-122.2872,44.166,0
2685,2011-03-08 23:00:00,-83.1872,37.2537,99
2686,2011-03-09 00:00:00,35.2693,33.2059,0
2687,2011-03-09 00:00:00,-48.7906,-25.572,99
2688,2011-03-09 00:00:00,-51.5288,-25.0209,0
2689,2011-03-09 12:00:00,-79.0415,43.1372,70
2690,2011-03-09 23:00:00,-80.5778,40.212,100
2691,2011-03-09 23:00:00,-80.5432,40.1854,0
2692,2011-03-10 00:00:00,-80.6597,36.8693,96
2693,2011-03-10 00:00:00,-116.9799,46.798,0
2694,2011-03-10 00:00:00,-77.0874,38.907,39
2695,2011-03-10 00:00:00,-122.5272,45.3926,100
2696,2011-03-10 03:00:00,-122.2667,47.2537,87
2697,2011-03-10 11:00:00,-122.5437,45.331,96
2698,2011-03-10 11:00:00,-122.2487,47.4825,91
2699,2011-03-10 23:00:00,-76.1099,41.5474,100
2700,2011-03-11 01:00:00,-75.982,41.5041,100
2701,2011-03-11 02:43:00,-118.9724,45.0521,0
2702,2011-03-11 08:00:00,-80.66727437,40.22156009,99
2703,2011-03-11 08:00:00,-80.7785,39.9984,83
2704,2011-03-11 12:00:00,126.1513837,7.217953309,89
2705,2011-03-12 04:26:00,-122.4635,45.3958,100
2706,2011-03-12 09:00:00,-122.4971,48.0943,95
2707,2011-03-12 18:00:00,-80.64,40.6006,100
2708,2011-03-13 00:00:00,-122.3149,47.8268,11
2709,2011-03-13 00:00:00,-122.4897,46.6163,96
2710,2011-03-13 08:00:00,-122.4957,47.5817,97
2711,2011-03-13 10:50:00,-122.3899,47.7929,90
2712,2011-03-13 11:18:00,-122.6946,43.322,31
2713,2011-03-13 13:00:00,-122.7346,45.7617,0
2714,2011-03-13 16:00:00,-123.0976,47.4705,90
2715,2011-03-13 23:00:00,-80.66737084,40.2215544,99
2716,2011-03-13 23:00:00,-122.2954,47.9122,98
2717,2011-03-13 23:00:00,-122.3059,47.9361,39
2718,2011-03-14 00:00:00,-122.3536,48.3439,0
2719,2011-03-14 00:00:00,80.9486,6.968,55
2720,2011-03-14 03:15:00,-123.0597,47.5147,99
2721,2011-03-14 08:00:00,-122.398,47.6343,47
2722,2011-03-14 08:00:00,-123.428,38.6929,21
2723,2011-03-14 08:00:00,-122.4396,47.223,0
2724,2011-03-14 09:00:00,-122.1908,47.9264,96
2725,2011-03-14 19:30:00,-122.3307,47.8638,98
2726,2011-03-14 23:00:00,-123.8213,44.4017,100
2727,2011-03-15 00:00:00,-123.1988,45.7413,95
2728,2011-03-15 00:00:00,-85.762,33.7975,90
2729,2011-03-15 00:00:00,-122.6505,45.4828,0
2730,2011-03-15 01:30:00,-123.8119,44.3785,100
2731,2011-03-15 17:00:00,-123.0706,38.5056,78
2732,2011-03-15 23:00:00,17.1399,-22.5814,0
2733,2011-03-15 23:00:00,-80.0271,40.6357,63
2734,2011-03-15 23:00:00,-121.0526,38.9625,96
2735,2011-03-15 23:00:00,-121.0365,38.9097,73
2736,2011-03-16 00:00:00,124.9677,11.1345,0
2737,2011-03-16 00:00:00,-80.8243,39.8541,100
2738,2011-03-16 00:00:00,124.996,11.2411,48
2739,2011-03-16 00:00:00,124.9789,10.509,14
2740,2011-03-16 00:00:00,124.9682,11.2535,0
2741,2011-03-16 06:40:00,-123.1524,47.3042,98
2742,2011-03-16 12:04:00,-122.2282,45.2122,0
2743,2011-03-16 14:04:00,-122.3554,45.5178,96
2744,2011-03-16 17:00:00,-121.8963,36.3777,62
2745,2011-03-16 17:56:00,-118.975,44.2851,0
2746,2011-03-16 19:00:00,-122.332,47.8651,47
2747,2011-03-16 19:00:00,-80.672,40.5812,100
2748,2011-03-17 00:00:00,125.0546,10.6593,97
2749,2011-03-17 00:00:00,125.1507,11.811,89
2750,2011-03-17 00:00:00,124.9736,11.2529,36
2751,2011-03-18 04:30:00,-122.2987,47.9231,18
2752,2011-03-18 09:08:00,-122.7072,45.5104,7
2753,2011-03-18 23:00:00,-73.9295,43.3197,89
2754,2011-03-19 00:00:00,124.9599,11.252,58
2755,2011-03-19 00:00:00,126.1466,9.2171,97
2756,2011-03-19 00:00:00,124.9577,11.2326,82
2757,2011-03-19 00:00:00,17.1689,-22.5657,0
2758,2011-03-20 00:00:00,-118.6002,34.1625,0
2759,2011-03-20 00:00:00,-118.8053,34.0497,45
2760,2011-03-20 02:30:00,124.9658,10.6575,89
2761,2011-03-20 09:40:00,-122.4788,45.3959,45
2762,2011-03-20 15:00:00,-75.5236,5.0255,95
2763,2011-03-20 18:00:00,-118.6189,34.1574,0
2764,2011-03-20 23:00:00,-119.0592,34.0884,0
2765,2011-03-21 00:00:00,-119.7758,37.6782,28
2766,2011-03-21 09:00:00,150.6131,-34.1564,0
2767,2011-03-21 09:00:00,-111.6712,40.7388,0
2768,2011-03-21 09:45:00,-119.8018,34.468,8
2769,2011-03-21 10:00:00,-122.0224,37.0711,95
2770,2011-03-21 10:05:00,-118.5228,34.1531,4
2771,2011-03-21 23:00:00,-119.6615,34.4399,14
2772,2011-03-22 23:00:00,146.3552,-39.0468,82
2773,2011-03-23 00:00:00,-119.6701,37.2919,0
2774,2011-03-23 00:00:00,-123.0556,38.917,0
2775,2011-03-24 00:00:00,-123.0025,38.9838,39
2776,2011-03-24 00:00:00,-122.5801,37.9797,58
2777,2011-03-24 00:00:00,-122.509,37.8985,8
2778,2011-03-24 00:00:00,-122.4749,37.9002,87
2779,2011-03-24 00:00:00,-122.7733,38.0458,0
2780,2011-03-24 00:00:00,-122.4484,37.8871,97
2781,2011-03-24 00:00:00,-122.2363,37.9958,0
2782,2011-03-24 00:00:00,-122.5573,37.9728,89
2783,2011-03-24 00:00:00,-122.547,37.9768,0
2784,2011-03-24 00:00:00,-121.9207,37.5962,92
2785,2011-03-24 00:00:00,-122.357,37.3931,71
2786,2011-03-24 01:30:00,-117.54,33.5599,13
2787,2011-03-24 08:00:00,-122.8778,38.6401,3
2788,2011-03-24 08:00:00,-121.5189,36.009,0
2789,2011-03-24 09:00:00,-122.521,37.8695,0
2790,2011-03-24 09:00:00,-122.5621,37.8751,45
2791,2011-03-24 09:45:00,-123.0994,38.4165,0
2792,2011-03-24 12:30:00,-121.9117,37.9252,0
2793,2011-03-24 12:30:00,-122.4242,37.6084,91
2794,2011-03-24 15:00:00,-122.3238,37.9591,18
2795,2011-03-24 15:20:00,-121.9277,37.5957,94
2796,2011-03-24 16:00:00,-122.0027,37.0976,99
2797,2011-03-24 16:00:00,-121.9908,37.0971,100
2798,2011-03-24 20:00:00,-122.5159,37.5742,85
2799,2011-03-25 00:00:00,-122.9955,38.5037,16
2800,2011-03-25 00:00:00,-122.9992,38.8269,6
2801,2011-03-25 09:00:00,-121.9157,37.6456,52
2802,2011-03-25 09:30:00,-123.3722,42.5627,31
2803,2011-03-25 23:00:00,-122.26,37.3963,100
2804,2011-03-26 00:00:00,99.8725,9.1618,0
2805,2011-03-26 00:00:00,-119.4475,37.0293,0
2806,2011-03-26 00:00:00,-72.4908,7.9467,0
2807,2011-03-26 09:00:00,-117.0005,33.1817,0
2808,2011-03-26 13:29:00,-121.9399,44.4366,0
2809,2011-03-27 00:00:00,98.7612,9.3825,89
2810,2011-03-27 00:00:00,99.0886,9.0103,54
2811,2011-03-27 08:00:00,-121.7522,37.0905,86
2812,2011-03-27 09:00:00,-122.3497,37.5456,86
2813,2011-03-27 13:00:00,-122.4801,37.9029,7
2814,2011-03-27 18:00:00,-121.4336,35.8777,0
2815,2011-03-27 23:00:00,-123.5857,38.81,0
2816,2011-03-28 00:00:00,-75.5271,5.0569,74
2817,2011-03-28 14:02:00,-118.975,44.285,0
2818,2011-03-28 16:00:00,-120.6323,47.5293,0
2819,2011-03-28 23:00:00,72.1934,36.2225,0
2820,2011-03-29 00:00:00,-121.0386,39.1265,47
2821,2011-03-29 00:00:00,-121.0591,39.2925,22
2822,2011-03-29 07:00:00,148.4762878,-20.07651697,29
2823,2011-03-29 09:00:00,98.9153,8.2922,95
2824,2011-03-29 22:00:00,148.4224,-21.1278,0
2825,2011-03-30 00:00:00,-120.7202,47.6161,20
2826,2011-03-30 00:00:00,98.9476,8.2531,90
2827,2011-03-30 00:00:00,99.8832,8.9607,29
2828,2011-03-30 00:00:00,-116.1167,47.6475,6
2829,2011-03-30 04:30:00,99.0616,9.8907,87
2830,2011-03-30 07:01:00,-123.9755,43.6905,12
2831,2011-03-30 08:00:00,98.6715,8.5061,87
2832,2011-03-30 09:20:00,-123.7874,40.1625,0
2833,2011-03-30 18:30:00,148.4775479,-20.07976547,22
2834,2011-03-31 00:30:00,-122.7576,49.0022,6
2835,2011-04-01 06:00:00,105.4625,18.9954,0
2836,2011-04-01 11:45:00,-122.2926,47.9211,6
2837,2011-04-01 11:45:00,-122.2935,47.9502,55
2838,2011-04-02 18:00:00,-124.0611,41.549,76
2839,2011-04-03 01:30:00,-71.9911,-13.5138,0
2840,2011-04-03 03:20:00,-3.8666,52.6901,0
2841,2011-04-04 18:00:00,-122.7685,45.5828,97
2842,2011-04-05 00:00:00,13.351,-8.8961,0
2843,2011-04-05 00:00:00,-123.1258,46.19,92
2844,2011-04-05 00:00:00,-80.6841,40.0607,0
2845,2011-04-05 03:00:00,-83.5703,35.8473,5
2846,2011-04-05 03:02:00,-122.7604,45.5761,0
2847,2011-04-06 00:00:00,74.3445,34.2101,0
2848,2011-04-06 12:20:00,-118.9754,44.076,0
2849,2011-04-07 00:00:00,-116.1712,46.5951,97
2850,2011-04-07 03:48:00,-123.6607,43.6515,100
2851,2011-04-07 15:32:00,-121.8753,44.4307,19
2852,2011-04-08 00:00:00,-81.8242,41.4671,27
2853,2011-04-08 19:38:00,-117.5167,45.563,2
2854,2011-04-09 00:00:00,-81.5201,37.9977,100
2855,2011-04-10 00:00:00,-80.0038,40.4981,99
2856,2011-04-10 03:00:00,116.5742,5.984,82
2857,2011-04-10 08:00:00,-75.5283,6.2379,80
2858,2011-04-10 09:00:00,116.5268,6.009,95
2859,2011-04-10 09:00:00,41.2679,39.9043,0
2860,2011-04-11 00:00:00,-77.3834,1.4499,95
2861,2011-04-11 08:00:00,-77.398,1.4128,0
2862,2011-04-12 00:00:00,-61.1372,13.2767,0
2863,2011-04-12 03:00:00,-61.699,12.1979,94
2864,2011-04-12 09:00:00,-61.6871,12.1353,97
2865,2011-04-12 09:00:00,-84.4881,39.1153,26
2866,2011-04-13 00:00:00,-75.5082,5.0657,0
2867,2011-04-13 09:00:00,-80.0062,40.432,74
2868,2011-04-13 18:00:00,-75.3723,5.0343,90
2869,2011-04-13 23:00:00,-74.9411,6.468,15
2870,2011-04-14 02:00:00,-80.0671,40.6525,10
2871,2011-04-14 12:30:00,-79.9213,40.3782,70
2872,2011-04-15 23:00:00,-124.0613,41.5487,89
2873,2011-04-16 00:00:00,-74.0424,40.7443,4
2874,2011-04-16 00:00:00,-74.399,4.6502,56
2875,2011-04-16 15:00:00,-80.6329,40.2498,100
2876,2011-04-16 18:00:00,-81.5639,39.0315,98
2877,2011-04-17 00:00:00,74.2718,34.1802,0
2878,2011-04-17 10:00:00,-77.4274,39.6526,85
2879,2011-04-17 12:00:00,112.3245,-7.7819,70
2880,2011-04-19 00:00:00,74.9035,33.5808,0
2881,2011-04-19 00:00:00,81.08551842,6.973059881,34
2882,2011-04-19 01:00:00,-120.971,39.1209,36
2883,2011-04-20 01:00:00,106.7732,-6.584,6
2884,2011-04-21 00:00:00,-84.5256,38.9566,0
2885,2011-04-21 00:00:00,-84.599,38.5293,0
2886,2011-04-21 00:00:00,-84.4833,39.0456,98
2887,2011-04-21 00:00:00,-84.6449,39.0744,94
2888,2011-04-21 00:00:00,-84.4536,39.0189,27
2889,2011-04-21 00:00:00,73.87654867,34.11897569,0
2890,2011-04-21 00:00:00,-84.358,38.9939,89
2891,2011-04-21 17:40:00,-124.1017,44.0183,0
2892,2011-04-21 18:00:00,-84.6165,39.0639,13
2893,2011-04-22 00:00:00,-75.4408,6.3704,14
2894,2011-04-22 00:00:00,80.4829,7.2853,95
2895,2011-04-22 02:30:00,126.1086,7.1916,98
2896,2011-04-23 00:00:00,80.6517,7.088,76
2897,2011-04-23 00:00:00,-122.4112,47.9151,96
2898,2011-04-23 00:00:00,80.7354,7.0808,75
2899,2011-04-23 07:30:00,-123.0451,42.81,100
2900,2011-04-23 08:00:00,-50.7578,-29.5706,96
2901,2011-04-23 08:00:00,-51.1339,-29.6634,0
2902,2011-04-24 00:00:00,-82.8435,39.1653,5
2903,2011-04-24 00:00:00,-78.4359,-2.0398,0
2904,2011-04-24 00:00:00,-83.0697,38.71,15
2905,2011-04-24 00:00:00,-81.6749,38.5212,95
2906,2011-04-24 09:50:00,-119.6211,44.7825,0
2907,2011-04-25 00:00:00,-84.501,39.1065,0
2908,2011-04-25 00:00:00,-84.5604,39.0978,93
2909,2011-04-25 00:00:00,-80.8202,40.127,0
2910,2011-04-25 00:00:00,-84.6515,39.2515,22
2911,2011-04-25 00:00:00,-84.7904,39.1369,38
2912,2011-04-25 00:00:00,-84.4953,39.1075,0
2913,2011-04-25 00:00:00,-84.426,39.1645,0
2914,2011-04-25 00:00:00,-88.0267,37.0379,96
2915,2011-04-25 00:00:00,-93.3097,36.5989,0
2916,2011-04-25 06:00:00,-80.1708,39.4896,95
2917,2011-04-25 06:23:00,-122.6175,44.7829,1
2918,2011-04-25 20:00:00,-84.4271,39.1647,17
2919,2011-04-25 23:00:00,-43.3548,-22.8811,0
2920,2011-04-25 23:00:00,-92.4623,36.4461,0
2921,2011-04-26 00:00:00,-84.2677,39.0188,100
2922,2011-04-26 00:00:00,177.4174,-39.0336,1
2923,2011-04-26 00:00:00,-88.9436,35.1802,100
2924,2011-04-26 09:00:00,176.8242,-40.1685,0
2925,2011-04-26 09:00:00,176.9136,-39.484,12
2926,2011-04-26 09:00:00,176.8655,-40.1019,29
2927,2011-04-26 09:00:00,177.4136,-39.0412,0
2928,2011-04-26 09:00:00,176.9248,-39.9455,0
2929,2011-04-27 00:00:00,176.8426,-40.1513,0
2930,2011-04-27 00:00:00,176.2391,-39.372,90
2931,2011-04-27 00:00:00,176.8769,-40.0582,0
2932,2011-04-27 00:00:00,-84.5571,39.1098,1
2933,2011-04-27 08:00:00,-87.4745,36.0562,100
2934,2011-04-27 08:00:00,-87.5085,36.1638,0
2935,2011-04-27 09:00:00,176.989,-39.7902,0
2936,2011-04-27 19:43:00,-118.9756,44.0747,0
2937,2011-04-28 00:00:00,-87.7898,37.1552,97
2938,2011-04-29 04:00:00,101.687,3.0879,0
2939,2011-04-29 09:00:00,-83.1497,36.8755,96
2940,2011-04-29 12:00:00,-78.5061,-0.2633,0
2941,2011-04-30 00:00:00,-92.0833,36.9118,96
2942,2011-05-01 00:00:00,80.64175069,6.639631955,49
2943,2011-05-01 00:00:00,-83.0638,36.9284,100
2944,2011-05-01 08:03:00,-122.6318,43.2952,6
2945,2011-05-01 09:18:00,-123.8197,42.9653,44
2946,2011-05-02 12:15:00,-78.5074,-0.2648,0
2947,2011-05-02 20:45:00,-118.2421,51.0055,87
2948,2011-05-03 00:00:00,-84.0971,38.7981,100
2949,2011-05-03 05:00:00,-83.7895,38.7037,62
2950,2011-05-03 08:00:00,-84.8775,38.1723,68
2951,2011-05-03 08:00:00,-84.8757,38.1825,15
2952,2011-05-03 09:00:00,-83.7193,38.6487,39
2953,2011-05-03 09:00:00,-84.6621,39.12,39
2954,2011-05-03 09:00:00,-84.662,39.1333,50
2955,2011-05-03 09:00:00,-84.8703,38.1684,89
2956,2011-05-03 09:00:00,-84.4086,39.0968,99
2957,2011-05-03 09:00:00,-84.5609,39.0973,51
2958,2011-05-03 09:00:00,-84.5376,39.2534,60
2959,2011-05-03 18:48:00,-123.9445,43.0135,98
2960,2011-05-04 02:00:00,-73.051,44.9344,0
2961,2011-05-04 09:00:00,125.4383,6.887,76
2962,2011-05-04 09:00:00,-73.0562,44.9378,100
2963,2011-05-05 00:00:00,-72.4875,44.2553,0
2964,2011-05-06 00:00:00,108.0197,-7.2269,89
2965,2011-05-06 15:00:00,107.7705,-7.5907,51
2966,2011-05-06 23:00:00,107.6982,-7.509,74
2967,2011-05-07 08:30:00,124.6291,11.0391,0
2968,2011-05-08 00:00:00,123.5074,13.3481,0
2969,2011-05-08 00:00:00,123.3344,13.1614,0
2970,2011-05-08 01:52:00,-111.2683,43.5411,0
2971,2011-05-08 04:00:00,123.2658,13.3207,91
2972,2011-05-08 12:00:00,123.7215,10.1999,71
2973,2011-05-08 13:48:00,-122.6985,43.3283,45
2974,2011-05-08 18:00:00,121.0254,14.381,0
2975,2011-05-08 23:00:00,-83.9793,10.1118,99
2976,2011-05-09 00:00:00,98.6677,10.0506,95
2977,2011-05-09 13:30:00,110.322,25.7921,95
2978,2011-05-10 00:00:00,120.5753,16.3273,96
2979,2011-05-10 15:00:00,-81.5896,38.3922,0
2980,2011-05-11 00:00:00,72.8282,41.4088,0
2981,2011-05-11 00:00:00,-82.4937,38.6451,37
2982,2011-05-11 00:00:00,176.0454,-37.6304,70
2983,2011-05-11 00:00:00,-82.548,38.544,100
2984,2011-05-11 00:00:00,-82.5453,38.4458,100
2985,2011-05-11 00:00:00,-82.5388,38.6743,86
2986,2011-05-12 00:00:00,104.4989,22.1915,62
2987,2011-05-12 00:00:00,103.8838,22.4209,0
2988,2011-05-12 17:00:00,-81.6849,41.4184,2
2989,2011-05-13 00:00:00,-79.9935,40.0118,4
2990,2011-05-13 15:00:00,-80.3194,40.0205,0
2991,2011-05-13 15:00:00,-79.8521,39.8842,0
2992,2011-05-14 09:00:00,-122.3679,47.3236,96
2993,2011-05-14 18:09:00,-122.2571,45.5317,51
2994,2011-05-15 00:00:00,-121.0087,48.7191,100
2995,2011-05-15 00:00:00,-120.9174,46.8077,0
2996,2011-05-15 22:00:00,-73.5977,43.6128,100
2997,2011-05-16 05:45:00,-73.2994,7.096,0
2998,2011-05-16 09:50:00,-76.5908,3.4677,35
2999,2011-05-16 13:51:00,-124.1892,43.5778,12
3000,2011-05-17 00:00:00,-79.8375,40.6573,100
3001,2011-05-17 18:00:00,-73.0021,6.905,51
3002,2011-05-18 00:00:00,-82.4662,38.4007,0
3003,2011-05-18 00:00:00,-82.4333,38.4069,95
3004,2011-05-18 00:00:00,-82.4685,38.4001,94
3005,2011-05-18 00:00:00,-82.4453,38.4193,3
3006,2011-05-18 03:00:00,-82.4261,38.4072,33
3007,2011-05-18 03:00:00,-80.138,40.521,100
3008,2011-05-18 03:30:00,-73.4166,6.8835,51
3009,2011-05-18 21:40:00,-79.8282,40.5755,100
3010,2011-05-18 23:00:00,-80.4911,40.1095,0
3011,2011-05-19 00:00:00,-79.5358,40.2357,0
3012,2011-05-19 08:00:00,-80.0595,40.448,15
3013,2011-05-19 08:00:00,-79.7401,40.5071,100
3014,2011-05-19 16:00:00,125.669611,7.743877992,76
3015,2011-05-19 21:00:00,-111.8395453,41.25354118,96
3016,2011-05-20 00:00:00,-79.9928,40.4407,0
3017,2011-05-21 00:00:00,101.7679,3.1852,0
3018,2011-05-21 00:00:00,-80.2174,40.5558,26
3019,2011-05-21 14:00:00,-111.7429,39.9121,55
3020,2011-05-21 14:30:00,101.8258,3.1477,89
3021,2011-05-21 18:00:00,34.3652,0.9068,76
3022,2011-05-22 00:00:00,-111.8191,40.9108,100
3023,2011-05-22 00:00:00,93.4093,25.0672,89
3024,2011-05-22 00:00:00,-112.5716,40.3398,3
3025,2011-05-22 12:30:00,-112.473,38.2717,58
3026,2011-05-22 15:00:00,-111.8657,41.0033,0
3027,2011-05-23 00:00:00,126.1544,7.3521,0
3028,2011-05-23 22:00:00,-79.8024,40.5813,100
3029,2011-05-24 02:00:00,125.7011,7.6632,82
3030,2011-05-25 00:00:00,121.0046,16.7221,96
3031,2011-05-25 00:00:00,121.1877,17.2961,98
3032,2011-05-25 00:00:00,-83.7342,42.2939,0
3033,2011-05-25 00:00:00,120.7084,16.3562,53
3034,2011-05-25 10:00:00,-96.3726,42.5337,0
3035,2011-05-26 00:00:00,124.1177,13.6845,97
3036,2011-05-26 00:00:00,173.1976,-41.3913,90
3037,2011-05-27 00:00:00,80.207,7.2097,57
3038,2011-05-27 00:00:00,80.314,7.1145,99
3039,2011-05-27 00:00:00,120.6074,16.3727,68
3040,2011-05-27 00:00:00,80.3828,6.7043,97
3041,2011-05-27 04:00:00,173.287,-41.2737,0
3042,2011-05-27 13:45:00,-123.6315,44.3104,27
3043,2011-05-27 15:00:00,120.6663,16.6623,66
3044,2011-05-27 18:00:00,-73.8973,44.3666,44
3045,2011-05-28 03:00:00,-90.2006,38.8994,0
3046,2011-05-28 11:00:00,123.7344,10.2165,0
3047,2011-05-29 12:00:00,-72.4975,44.1921,6
3048,2011-05-30 00:00:00,-104.4111,44.4648,85
3049,2011-05-30 00:00:00,141.7315,39.407,85
3050,2011-05-30 08:00:00,-72.4914,44.19,47
3051,2011-05-30 08:11:00,-118.9803,45.9969,0
3052,2011-05-30 09:00:00,-111.8305,41.2554,94
3053,2011-05-31 00:00:00,76.9006,9.8012,0
3054,2011-05-31 00:00:00,78.3276,30.9206,0
3055,2011-05-31 14:00:00,93.8474,25.1555,85
3056,2011-05-31 14:30:00,93.5935,24.8286,74
3057,2011-05-31 18:00:00,78.2741,30.4783,25
3058,2011-06-01 17:00:00,14.4185,50.1047,45
3059,2011-06-01 23:00:00,76.9792,9.6326,0
3060,2011-06-02 00:00:00,77.0696,10.0838,88
3061,2011-06-02 00:00:00,-71.9747,19.2088,96
3062,2011-06-02 00:00:00,76.7046,9.8721,45
3063,2011-06-02 00:00:00,-72.5364,18.2348,0
3064,2011-06-02 00:00:00,77.0198,9.5207,82
3065,2011-06-03 00:00:00,-70.9189,19.3556,0
3066,2011-06-04 00:00:00,7.5449,46.1905,0
3067,2011-06-04 16:03:00,-117.0552,44.2282,0
3068,2011-06-05 00:00:00,-105.9334,39.5676,74
3069,2011-06-05 00:00:00,-78.0609,0.8479,90
3070,2011-06-05 00:00:00,106.0995,25.1784,78
3071,2011-06-07 00:00:00,-72.2853,18.5135,0
3072,2011-06-07 00:00:00,114.7247,4.6967,90
3073,2011-06-08 00:00:00,120.9867,12.902,0
3074,2011-06-09 00:00:00,121.2986,14.0598,11
3075,2011-06-09 00:00:00,121.5989,15.728,87
3076,2011-06-10 00:00:00,9.7416,61.5677,66
3077,2011-06-10 00:00:00,8.1055,61.1082,0
3078,2011-06-10 00:00:00,9.6094,61.579,52
3079,2011-06-10 00:00:00,114.1492,29.4265,74
3080,2011-06-10 00:00:00,10.3174,61.3285,0
3081,2011-06-10 00:00:00,113.9074,29.2159,0
3082,2011-06-10 00:00:00,8.8143,60.5805,56
3083,2011-06-10 00:00:00,6.0477,60.6408,90
3084,2011-06-10 04:00:00,113.5578,29.3046,0
3085,2011-06-10 08:00:00,113.5538,28.8848,38
3086,2011-06-10 08:00:00,114.4393,29.1554,0
3087,2011-06-10 09:00:00,-120.7947,47.577,55
3088,2011-06-10 16:15:00,-103.2478,47.5738,45
3089,2011-06-11 00:00:00,-84.4826,39.1186,37
3090,2011-06-11 00:00:00,-91.3955,40.3722,95
3091,2011-06-11 00:00:00,98.31365118,16.58074281,86
3092,2011-06-12 00:00:00,69.5667,39.9342,0
3093,2011-06-12 00:00:00,68.78,38.5367,6
3094,2011-06-12 10:30:00,116.8552,24.9045,0
3095,2011-06-13 08:00:00,94.3615,29.6491,0
3096,2011-06-14 00:00:00,74.6624,14.0354,55
3097,2011-06-14 00:00:00,112.4408,31.0349,0
3098,2011-06-14 08:00:00,73.9434,15.5935,0
3099,2011-06-14 23:00:00,44.8448,41.9757,89
3100,2011-06-15 18:00:00,18.3497,-34.0298,36
3101,2011-06-16 00:00:00,76.9354,11.2993,0
3102,2011-06-16 18:00:00,101.4586,26.0349,94
3103,2011-06-17 00:00:00,88.28,26.88,0
3104,2011-06-17 00:00:00,73.8119,15.5931,0
3105,2011-06-17 04:00:00,73.3572,17.0032,0
3106,2011-06-17 17:38:00,43.4889,42.0603,86
3107,2011-06-17 19:30:00,88.4451,27.4885,59
3108,2011-06-17 23:00:00,88.26181745,26.84850975,64
3109,2011-06-18 10:00:00,99.0,21.0,60
3110,2011-06-18 17:38:00,86.3841,42.3236,0
3111,2011-06-18 20:40:00,-91.496,44.7665,96
3112,2011-06-19 00:00:00,110.7888,32.6506,45
3113,2011-06-19 00:00:00,114.318,30.6427,0
3114,2011-06-19 00:00:00,74.1447,15.2932,6
3115,2011-06-19 12:00:00,118.512,28.9012,0
3116,2011-06-19 18:00:00,106.3009238,-6.669735615,76
3117,2011-06-20 09:00:00,-83.6816,36.6015,100
3118,2011-06-20 09:00:00,-86.1251,39.6416,0
3119,2011-06-20 20:30:00,88.4659,27.0638,0
3120,2011-06-20 22:00:00,173.6814,-42.4008,0
3121,2011-06-22 00:00:00,-104.8381,21.9814,100
3122,2011-06-22 00:00:00,-83.8069,37.8107,100
3123,2011-06-22 00:00:00,-104.6071,50.4546,0
3124,2011-06-22 00:00:00,146.196,-38.551,0
3125,2011-06-23 00:00:00,120.2833,14.8333,0
