event_date,longitude,latitude,landslide_size
2012-06-14 00:00:00,-83.4578,10.1014,medium
2012-06-14 04:00:00,88.6065,27.339,medium
2012-06-15 00:00:00,121.4166,17.4122,medium
2012-06-15 00:00:00,-96.75,17.0854,medium
2012-06-16 00:00:00,-4.4653,54.2076,medium
2012-06-17 00:00:00,-10.2545,52.2351,medium
2012-06-17 00:00:00,-70.2492,-33.2968,large
2012-06-19 00:00:00,120.8299,16.5505,medium
2012-06-19 00:00:00,120.8896,17.5768,medium
2012-06-19 00:00:00,120.8209,16.9945,medium
2012-06-19 00:00:00,121.132,17.4999,medium
2012-06-19 08:00:00,128.1663,-3.6551,large
2012-06-20 00:00:00,91.7351,26.149,medium
2012-06-20 15:00:00,-92.1485,46.7891,medium
2012-06-20 17:45:00,77.7274,20.855,large
2012-06-22 00:00:00,91.7162,26.1226,medium
2012-06-22 15:00:00,97.1598,30.4297,large
2012-06-23 00:00:00,81.31,29.3588,medium
2012-06-23 00:00:00,-118.9592,50.8122,medium
2012-06-24 00:00:00,92.01072983,21.38070054,large
2012-06-24 00:00:00,92.3783,21.7684,large
2012-06-24 00:00:00,91.8252,22.3312,large
2012-06-24 12:00:00,-116.9155,49.9145,medium
2012-06-25 00:00:00,114.9203,26.9929,medium
2012-06-25 00:00:00,95.4993,26.9986,medium
2012-06-25 15:00:00,34.3317,1.0101,very_large
2012-06-25 18:00:00,91.7369,26.1049,large
2012-06-26 00:00:00,101.8783,28.4628,medium
2012-06-26 00:00:00,130.2964,32.6635,medium
2012-06-27 00:00:00,-67.5221,46.3029,large
2012-06-27 06:14:00,102.7588,27.0723,large
2012-06-29 00:00:00,-1.9942,55.7584,medium
2012-06-29 00:00:00,-1.9908,55.7385,medium
2012-07-05 00:00:00,94.8885,28.9986,large
2012-07-05 00:00:00,78.3221,30.1281,large
2012-07-05 00:00:00,83.6695,28.0458,medium
2012-07-06 00:00:00,-105.3054,40.6862,medium
2012-07-07 00:00:00,-13.2504,8.4831,medium
2012-07-07 00:00:00,102.9905,32.0637,large
2012-07-09 00:00:00,-104.9722,38.8971,medium
2012-07-09 00:00:00,-106.3146,39.3745,medium
2012-07-12 00:00:00,131.0,33.0001,large
2012-07-12 23:12:00,-123.6638,46.0534,unknown
2012-07-14 00:00:00,-119.1009,46.2428,large
2012-07-14 00:00:00,-2.9034,50.7386,medium
2012-07-17 00:00:00,-120.5001,46.9085,medium
2012-07-17 00:00:00,-113.7188,48.7195,medium
2012-07-17 00:00:00,-117.6582,49.3265,medium
2012-07-17 10:30:00,-117.39,45.4654,unknown
2012-07-18 21:00:00,34.2544,1.0171,medium
2012-07-19 00:00:00,88.3373,26.8546,medium
2012-07-21 00:00:00,15.953,47.4446,large
2012-07-22 00:00:00,76.0376,11.405,medium
2012-08-05 23:30:00,78.0366,30.4876,medium
2012-08-10 00:00:00,43.7955,16.9664,large
2012-08-12 00:00:00,-109.9704,44.5259,medium
2012-08-13 00:00:00,103.0129,29.9816,medium
2012-08-14 00:00:00,78.44,30.7362,medium
2012-08-14 00:00:00,135.7999,34.8855,medium
2012-08-14 00:00:00,-93.1774,35.9631,medium
2012-08-15 00:00:00,120.6282,16.3634,medium
2012-08-15 00:00:00,120.5962,16.4034,medium
2012-08-15 00:00:00,120.6003,16.4185,medium
2012-08-15 00:00:00,84.8982,27.9783,medium
2012-08-17 00:00:00,76.8168,9.6991,medium
2012-08-17 00:00:00,76.9299,9.5527,medium
2012-08-17 00:00:00,76.8081,9.7268,medium
2012-08-17 00:00:00,76.803,9.7285,medium
2012-08-17 00:00:00,78.3233,30.6179,medium
2012-08-17 00:00:00,-116.9194,34.0884,medium
2012-08-17 00:00:00,76.7416,10.0011,medium
2012-08-17 00:00:00,-4.4822,54.1733,medium
2012-08-17 00:00:00,-119.6462,38.849,medium
2012-08-17 15:30:00,76.635,10.0604,large
2012-08-17 16:00:00,76.7105,10.007,medium
2012-08-18 00:00:00,103.8764,31.3161,medium
2012-08-18 00:00:00,103.6472,30.9922,medium
2012-08-18 00:00:00,121.505,31.265,medium
2012-08-18 00:00:00,102.1778,28.1018,medium
2012-08-19 00:00:00,73.3731,34.5847,large
2012-08-19 00:00:00,-1.2666,60.1366,medium
2012-08-20 00:00:00,74.8333,33.0829,medium
2012-08-20 00:00:00,35.7876,0.4339,large
2012-08-20 00:00:00,-119.6457,38.8507,medium
2012-08-21 00:00:00,86.0798,27.3329,large
2012-08-21 00:00:00,87.065,27.404,medium
2012-08-21 00:00:00,74.9499,34.6113,medium
2012-08-23 00:00:00,73.792,33.9741,large
2012-08-23 00:00:00,-61.591,10.6906,medium
2012-08-23 00:00:00,73.4689,34.3591,very_large
2012-08-23 00:00:00,-112.0399,33.4383,medium
2012-08-23 00:00:00,-61.5741,10.6884,medium
2012-08-25 15:25:00,-123.3231,43.6623,unknown
2012-08-27 00:00:00,98.8162,1.8203,medium
2012-08-28 00:00:00,71.5447,34.0051,large
2012-08-28 00:00:00,86.5,27.3172,medium
2012-08-29 00:00:00,-2.989,55.1356,medium
2012-08-29 00:00:00,74.0934,33.775,medium
2012-08-29 00:00:00,116.7035,23.37,large
2012-08-29 05:00:00,104.5178,25.9548,medium
2012-08-30 00:00:00,123.3032,8.4984,medium
2012-08-30 23:00:00,101.8873,27.8235,large
2012-08-31 01:00:00,106.6939,10.676,medium
2012-09-01 00:00:00,-111.9045,40.3309,medium
2012-09-01 04:30:00,73.9239,15.3826,medium
2012-09-02 00:00:00,-111.1921,39.5828,medium
2012-09-02 00:00:00,-111.1821,39.572,medium
2012-09-02 00:00:00,-111.1754,39.561,medium
2012-09-02 00:00:00,-111.1688,39.5479,medium
2012-09-02 19:30:00,101.7673,23.2349,medium
2012-09-03 00:00:00,72.907,19.0397,medium
2012-09-04 09:00:00,72.9084,19.6241,medium
2012-09-04 18:20:00,123.758,10.2112,medium
2012-09-05 00:00:00,123.2804,13.64,medium
2012-09-06 00:00:00,30.8833,-30.05,medium
2012-09-06 23:00:00,30.9419,-29.9135,medium
2012-09-06 23:00:00,30.8331,-29.7826,medium
2012-09-07 23:00:00,-61.5175,10.6943,medium
2012-09-08 00:00:00,99.2357,18.5061,medium
2012-09-10 14:00:00,104.0479,27.6292,large
2012-09-12 17:00:00,100.4243,-0.9035,medium
2012-09-14 00:00:00,89.7466,27.5205,medium
2012-09-14 00:00:00,88.3603,27.0377,medium
2012-09-14 00:00:00,125.0704,11.7148,large
2012-09-15 00:00:00,89.3903,26.8597,large
2012-09-15 00:00:00,75.1432,32.9295,medium
2012-09-16 00:00:00,88.3651,27.1675,medium
2012-09-16 08:00:00,-61.4982,10.6771,medium
2012-09-17 00:00:00,128.2829,35.9196,medium
2012-09-17 00:00:00,74.9597,33.9639,medium
2012-09-17 09:00:00,85.2254,27.5684,medium
2012-09-17 23:00:00,83.8049,28.023,medium
2012-09-18 00:00:00,84.7001,27.7923,medium
2012-09-18 00:00:00,-85.2634,35.0203,medium
2012-09-19 00:00:00,88.556,27.8385,large
2012-09-19 00:00:00,88.605,27.6558,large
2012-09-19 00:00:00,95.2253,27.8458,medium
2012-09-24 00:00:00,139.6421,35.4481,medium
2012-09-26 00:00:00,-2.9735,51.3512,medium
2012-09-27 00:00:00,104.0014,22.4539,large
2012-09-27 09:00:00,-105.343,40.5733,medium
2012-09-27 09:00:00,-105.5951,40.7067,medium
2012-10-01 00:00:00,88.0499,26.8016,large
2012-10-01 23:00:00,87.2714,27.4191,large
2012-10-04 08:00:00,104.0529,27.6391,very_large
2012-10-04 21:09:00,-118.9001,45.8515,unknown
2012-10-05 00:00:00,44.0141,13.5742,large
2012-10-08 04:10:00,-123.4924,45.0628,unknown
2012-10-09 00:00:00,125.137,8.1469,medium
2012-10-10 00:00:00,48.2928,42.0625,medium
2012-10-10 20:00:00,-7.9408,53.4242,medium
2012-10-14 21:58:00,-123.8106,44.6606,unknown
2012-10-15 00:00:00,-122.7193,45.5313,medium
2012-10-15 21:19:00,-123.735,42.9861,unknown
2012-10-16 04:22:00,-122.566,43.2906,unknown
2012-10-16 05:42:00,-124.1194,43.7487,unknown
2012-10-19 00:00:00,-0.9992,5.5779,medium
2012-10-21 00:00:00,101.086,4.5572,medium
2012-10-21 09:00:00,76.8806,11.338,medium
2012-10-21 17:15:00,-123.8976,44.7971,unknown
2012-10-22 09:00:00,76.322,10.077,medium
2012-10-22 17:52:00,-123.8924,45.5598,unknown
2012-10-23 00:00:00,-2.0998,53.7187,medium
2012-10-25 00:00:00,121.0709,14.5854,medium
2012-10-25 00:00:00,121.07,14.5894,medium
2012-10-25 09:00:00,123.8332,10.2451,medium
2012-10-30 00:00:00,-71.6322,44.1009,medium
2012-10-30 00:00:00,-79.8666,40.3647,medium
2012-10-30 08:03:00,-123.8481,45.2508,unknown
2012-10-30 09:00:00,92.0076,21.443,medium
2012-10-30 10:16:00,-123.8754,45.2224,unknown
2012-10-31 00:00:00,-122.5288,49.1606,small
2012-10-31 00:00:00,-122.4921,49.1453,medium
2012-10-31 04:30:00,-122.4926,49.1504,small
2012-10-31 09:22:00,-123.6329,46.027,unknown
2012-11-01 08:00:00,-79.7383,40.6268,medium
2012-11-02 00:00:00,80.6953,6.9366,medium
2012-11-03 00:00:00,101.711,3.2294,medium
2012-11-03 15:32:00,-122.766,43.3375,unknown
2012-11-10 20:30:00,101.7926,3.4267,medium
2012-11-12 15:50:00,101.7777,2.9346,medium
2012-11-13 00:00:00,-42.5329,-22.2815,large
2012-11-13 14:57:00,-123.7298,46.1703,unknown
2012-11-14 00:00:00,-82.249,35.4401,medium
2012-11-15 14:15:00,-123.3711,42.7341,unknown
2012-11-15 18:00:00,101.7444,3.1623,medium
2012-11-17 05:46:00,-123.6863,45.4922,unknown
2012-11-18 00:00:00,107.5121,-7.0281,medium
2012-11-18 00:00:00,106.8903,-6.8717,medium
2012-11-18 00:00:00,106.742,-6.8255,medium
2012-11-18 00:00:00,106.9284,-6.9085,medium
2012-11-18 00:00:00,106.9516,-6.9031,medium
2012-11-18 00:00:00,-123.8109,46.3662,medium
2012-11-18 00:00:00,107.5524,-7.0089,large
2012-11-18 00:00:00,107.0222,-6.9563,medium
2012-11-18 00:00:00,106.4785,-6.952,medium
2012-11-18 00:00:00,106.659,-6.8349,medium
2012-11-18 00:00:00,106.8762,-6.9092,medium
2012-11-19 02:09:00,-123.8991,45.5548,unknown
2012-11-19 13:12:00,-123.7982,44.6625,unknown
2012-11-19 14:06:00,-123.888,45.2069,unknown
2012-11-19 15:32:00,-123.95,44.4058,unknown
2012-11-19 16:02:00,-123.8172,44.6677,unknown
2012-11-19 16:23:00,-123.5776,44.158,unknown
2012-11-19 16:25:00,-123.8195,44.6553,unknown
2012-11-20 00:00:00,-4.8568,56.2265,medium
2012-11-20 04:57:00,-124.1107,42.9179,unknown
2012-11-20 06:10:00,-124.4101,42.3069,unknown
2012-11-20 06:10:00,-124.1018,42.9171,unknown
2012-11-20 06:37:00,-122.4362,44.4002,unknown
2012-11-20 07:03:00,-124.4188,42.367,unknown
2012-11-20 07:30:00,-124.05,43.0392,unknown
2012-11-20 09:11:00,-122.6169,42.6798,unknown
2012-11-20 09:15:00,-124.4763,42.7371,unknown
2012-11-20 09:22:00,-122.6169,42.6798,unknown
2012-11-20 09:31:00,-122.5167,43.3047,unknown
2012-11-20 09:34:00,-122.9342,43.2982,unknown
2012-11-20 13:18:00,-123.3549,43.2123,unknown
2012-11-20 18:27:00,-124.3148,42.1697,unknown
2012-11-21 04:19:00,-124.4045,42.279,unknown
2012-11-21 08:26:00,-122.2226,44.699,unknown
2012-11-21 17:00:00,106.7959,-6.5097,medium
2012-11-21 18:00:00,-2.9339,51.3255,medium
2012-11-21 18:00:00,-0.1595,51.4942,medium
2012-11-22 16:15:00,-123.3807,44.5395,unknown
2012-11-24 00:00:00,-3.5251,50.463,medium
2012-11-25 00:00:00,107.9608,-7.4576,medium
2012-11-25 00:00:00,-79.9001,9.36,medium
2012-11-26 00:00:00,-123.7131,46.8856,medium
2012-11-27 00:00:00,-2.4971,52.6514,medium
2012-11-27 00:00:00,-0.6136,54.4874,medium
2012-11-27 00:00:00,-76.414,18.1041,medium
2012-11-27 09:48:00,-124.0675,44.4257,unknown
2012-11-28 00:00:00,-2.4063,52.6041,medium
2012-11-28 00:00:00,-2.2783,52.5471,medium
2012-11-28 07:58:00,-121.9002,45.6572,unknown
2012-11-28 18:00:00,-3.0193,51.0934,medium
2012-11-29 00:00:00,-4.2136,51.1184,medium
2012-11-29 12:48:00,-123.5533,42.3525,unknown
2012-11-30 00:00:00,-122.026,37.5534,medium
2012-11-30 00:00:00,-122.4055,47.5685,medium
2012-11-30 00:00:00,-121.9451,37.6178,medium
2012-11-30 00:00:00,73.9339,33.908,medium
2012-11-30 07:15:00,-122.6169,42.6799,unknown
2012-11-30 09:46:00,-122.5166,43.3047,unknown
2012-11-30 10:50:00,-122.6994,42.66,unknown
2012-12-01 00:00:00,-122.2813,47.8205,medium
2012-12-01 01:30:00,-124.2861,43.125,unknown
2012-12-01 04:48:00,-123.6629,43.6492,unknown
2012-12-01 05:21:00,-122.5169,43.3047,unknown
2012-12-01 07:12:00,-123.1913,45.9782,unknown
2012-12-02 00:00:00,-122.6816,43.3197,medium
2012-12-02 00:00:00,-122.0471,38.7122,medium
2012-12-02 00:00:00,-124.0854,42.899,medium
2012-12-02 00:00:00,-116.3322,45.2462,medium
2012-12-02 00:00:00,-122.0206,36.9933,medium
2012-12-02 07:14:00,-122.533,43.2984,unknown
2012-12-02 08:32:00,-123.6314,44.3104,unknown
2012-12-03 22:44:00,-123.8916,45.5626,unknown
2012-12-04 00:00:00,-122.2426,47.9595,medium
2012-12-04 00:00:00,126.1847,7.4649,very_large
2012-12-04 10:50:00,-122.5168,43.3047,unknown
2012-12-04 14:04:00,-123.9253,43.6691,unknown
2012-12-04 18:01:00,-122.7617,45.5774,unknown
2012-12-05 00:00:00,-123.1155,44.8993,medium
2012-12-05 00:00:00,-121.7725,36.8071,medium
2012-12-05 00:00:00,-70.6871,19.7827,medium
2012-12-05 06:47:00,-122.599,42.0385,unknown
2012-12-05 11:50:00,-123.8372,44.6573,unknown
2012-12-09 17:29:00,-123.9064,45.5609,unknown
2012-12-11 00:00:00,75.1533,32.9522,medium
2012-12-11 17:00:00,106.5218,-6.8026,medium
2012-12-14 12:29:00,-123.0279,42.4581,unknown
2012-12-16 21:17:00,-123.1427,45.9159,unknown
2012-12-17 00:00:00,-122.3197,47.9128,medium
2012-12-17 07:25:00,-122.2526,45.5317,unknown
2012-12-17 07:40:00,-123.1946,45.9768,unknown
2012-12-18 00:00:00,80.5284,7.5694,medium
2012-12-18 13:30:00,-122.3005,47.8085,medium
2012-12-18 15:42:00,-122.6355,42.4341,unknown
2012-12-19 00:00:00,-123.9171,45.7204,medium
2012-12-19 00:00:00,-123.8215,46.1896,medium
2012-12-19 15:30:00,-122.3102,47.9367,small
2012-12-19 18:02:00,-123.3467,46.1199,unknown
2012-12-19 18:05:00,-123.2408,46.1213,unknown
2012-12-19 20:48:00,-123.2666,46.1163,unknown
2012-12-20 00:00:00,106.8493,-6.3551,medium
2012-12-20 03:19:00,-123.8898,45.2065,unknown
2012-12-20 05:23:00,-123.9032,44.4132,unknown
2012-12-20 09:23:00,-123.6953,43.9984,unknown
2012-12-20 09:43:00,-124.1194,43.7487,unknown
2012-12-20 12:00:00,-122.7701,45.53,medium
2012-12-20 13:00:00,-4.1637,51.113,medium
2012-12-21 00:00:00,-123.7121,44.0106,medium
2012-12-21 00:00:00,-4.1122,56.3907,medium
2012-12-21 01:00:00,-170.6613,-14.2521,medium
2012-12-21 11:50:00,-80.0073,40.4324,medium
2012-12-22 00:00:00,-3.9437,51.6228,medium
2012-12-22 09:00:00,-122.1605,38.49,medium
2012-12-22 09:00:00,0.4864,50.9001,medium
2012-12-22 13:24:00,-123.0786,42.24,unknown
2012-12-22 14:22:00,-123.1408,45.9229,unknown
2012-12-22 23:00:00,-3.792,51.7633,large
2012-12-23 23:36:00,-123.3807,44.5396,unknown
2012-12-24 00:00:00,-3.7175,51.1182,small
2012-12-24 01:30:00,100.6444,-0.8021,medium
2012-12-24 17:14:00,-123.9456,45.5812,unknown
2012-12-25 00:00:00,-5.5513,57.3529,medium
2012-12-25 03:00:00,-60.55,11.3169,medium
2012-12-25 03:00:00,-60.5841,11.3176,medium
2012-12-25 03:00:00,-60.6372,11.2027,medium
2012-12-25 13:59:00,-121.8784,44.4216,unknown
2012-12-25 18:57:00,-122.7346,45.5558,unknown
2012-12-26 00:00:00,-1.8699,55.3022,medium
2012-12-26 00:00:00,-122.2146,47.8501,medium
2012-12-26 03:00:00,103.2174,4.2664,medium
2012-12-26 04:00:00,125.0030939,10.47892965,medium
2012-12-26 07:58:00,-123.9529,45.7413,unknown
2012-12-26 08:00:00,124.9845,10.3926,medium
2012-12-26 08:37:00,-123.7439,42.9771,unknown
2012-12-27 00:00:00,123.5841,13.3201,medium
2012-12-27 00:00:00,-3.3425,51.6014,medium
2012-12-29 13:00:00,35.56563507,0.770919162,large
2012-12-29 13:00:00,35.5333,0.4671,large
2012-12-29 13:00:00,35.5656019,0.770421582,large
2012-12-29 13:00:00,35.4707,1.0835,large
2012-12-29 13:00:00,35.56580095,0.771483087,large
2012-12-29 13:00:00,35.6128,0.4695,large
2012-12-29 13:00:00,35.56619905,0.772146528,large
2012-12-29 15:32:00,-75.0741,2.7664,medium
2012-12-30 00:00:00,-122.7257,45.816,medium
2012-12-30 00:00:00,32.581,0.3172,medium
2013-01-02 15:00:00,107.1222,-6.9046,medium
2013-01-03 00:00:00,107.888,-6.9675,medium
2013-01-03 00:00:00,124.53,1.1837,medium
2013-01-03 00:00:00,108.7275,-7.3357,medium
2013-01-03 04:00:00,-122.3097015,47.93826839,medium
2013-01-03 08:21:00,-122.0822,45.1373,unknown
2013-01-07 00:00:00,-122.3049,47.946,medium
2013-01-08 23:00:00,178.515,-18.0208,medium
2013-01-09 00:00:00,-3.4468,56.3656,medium
2013-01-09 00:00:00,-122.7756,48.9511,medium
2013-01-09 11:28:00,-123.8355,45.271,unknown
2013-01-09 16:15:00,-122.2336,44.7099,unknown
2013-01-11 09:00:00,104.8748,27.4489,very_large
2013-01-13 00:00:00,-80.1432,43.6187,medium
2013-01-13 00:00:00,-84.4953,38.0145,medium
2013-01-13 20:29:00,-123.7762,44.6345,unknown
2013-01-14 09:00:00,-84.4985,37.9745,medium
2013-01-15 00:00:00,-82.5494,35.8269,medium
2013-01-15 00:00:00,-83.9572,35.9205,medium
2013-01-15 00:00:00,-83.1598,35.519,medium
2013-01-15 09:00:00,106.9064,-6.681,medium
2013-01-16 00:00:00,-73.9816,40.3312,medium
2013-01-16 00:00:00,-82.5955,35.6706,medium
2013-01-16 00:00:00,104.8613,27.5862,medium
2013-01-16 00:00:00,-83.9789,36.5539,medium
2013-01-16 09:40:00,-83.373,35.5898,medium
2013-01-16 12:45:00,118.0556,5.852,medium
2013-01-17 00:00:00,-80.0181,40.4239,medium
2013-01-17 09:00:00,-84.0317,35.3368,large
2013-01-18 00:00:00,-83.0992,35.5278,medium
2013-01-19 11:03:00,-124.3144,42.1764,unknown
2013-01-21 00:00:00,81.8833,29.1426,medium
2013-01-24 00:00:00,140.7117,-2.5325,medium
2013-01-24 00:00:00,-79.6754,-2.9591,large
2013-01-24 00:00:00,140.7161,-2.53,medium
2013-01-24 00:00:00,125.465,7.2195,medium
2013-01-25 00:00:00,101.6021,3.0194,medium
2013-01-27 00:00:00,100.1535,-0.3264,very_large
2013-01-27 00:00:00,40.2306,37.9152,large
2013-01-27 06:45:00,100.1682,-0.2122,large
2013-01-28 00:00:00,104.8805,27.344,very_large
2013-01-28 00:00:00,104.8613,27.5862,medium
2013-01-28 19:00:00,126.0011,7.4166,medium
2013-01-30 00:00:00,-82.995,37.345,medium
2013-01-30 00:00:00,91.6591,22.6205,large
2013-01-30 15:36:00,-123.9273,45.5591,unknown
2013-02-03 00:00:00,6.852,46.7191,very_large
2013-02-03 03:03:00,-123.927,45.6654,unknown
2013-02-06 14:00:00,46.9313,34.637,medium
2013-02-06 21:00:00,109.0605,-7.2337,large
2013-02-07 16:53:00,-123.4091,45.6202,unknown
2013-02-12 23:00:00,-1.0083,53.5947,medium
2013-02-14 11:55:00,121.3734,12.1012,medium
2013-02-15 00:00:00,81.0556,6.9851,medium
2013-02-15 00:00:00,80.6201,7.4685,medium
2013-02-17 00:00:00,124.868,1.4808,very_large
2013-02-17 14:30:00,125.8331,7.5842,very_large
2013-02-17 18:00:00,-122.2489,47.9582,small
2013-02-18 00:00:00,95.1645,28.1193,medium
2013-02-18 00:00:00,115.1374,-8.198,medium
2013-02-20 05:00:00,-111.633,36.6468,medium
2013-02-20 13:47:00,119.4211,30.8796,medium
2013-02-20 22:30:00,125.3731,11.8006,medium
2013-02-22 00:00:00,75.2027,33.4372,medium
2013-02-22 00:00:00,123.3034,8.4966,medium
2013-02-22 16:07:00,-124.1148,44.1694,unknown
2013-02-23 00:00:00,126.1463682,7.82217276,medium
2013-02-25 04:00:00,125.4137,6.8426,medium
2013-02-25 09:15:00,-119.69,44.5223,unknown
2013-02-26 00:00:00,126.3173,6.9898,medium
2013-02-28 07:53:00,-123.9048,44.7849,unknown
2013-02-28 09:58:00,-123.9567,44.8559,unknown
2013-03-01 04:00:00,101.0334,4.585,medium
2013-03-03 00:00:00,151.1112,-29.7736,medium
2013-03-06 12:42:00,-123.8654,45.5047,unknown
2013-03-06 16:03:00,-124.2912,43.1159,unknown
2013-03-07 13:06:00,-124.3642,42.2395,unknown
2013-03-12 23:00:00,-75.231,40.6634,medium
2013-03-13 17:00:00,0.9666,51.9565,medium
2013-03-14 17:00:00,-25.2026,37.7479,medium
2013-03-17 08:00:00,140.7206,-2.5015,medium
2013-03-18 00:00:00,-43.2192,-22.5221,medium
2013-03-18 00:00:00,-84.4427,37.8868,medium
2013-03-21 00:00:00,-123.1897,49.3478,small
2013-03-21 10:30:00,-122.282,47.8634,medium
2013-03-22 05:00:00,-4.4558,50.3625,medium
2013-03-25 00:00:00,-122.909,39.1058,medium
2013-03-25 00:00:00,106.7161,-6.622,large
2013-03-25 02:00:00,106.7087,-6.6234,large
2013-03-25 08:00:00,108.1008,-6.9758,large
2013-03-25 08:00:00,107.474,-6.9373,large
2013-03-25 08:00:00,107.6169,-6.8907,large
2013-03-25 08:00:00,107.4471,-6.9889,large
2013-03-26 21:15:00,111.9933,27.6969,medium
2013-03-27 03:45:00,-122.6011,48.1393,medium
2013-03-28 00:00:00,152.9012,-25.4003,small
2013-03-29 06:00:00,91.1549,29.6699,very_large
2013-04-01 00:00:00,-122.3009,46.8235,small
2013-04-01 07:11:00,-122.5206,43.3045,unknown
2013-04-03 00:00:00,-8.6859,39.2376,large
2013-04-03 12:00:00,-8.2594,41.4497,medium
2013-04-06 08:30:00,-124.3011,48.2632,medium
2013-04-07 08:00:00,-122.3046,47.9476,medium
2013-04-07 09:21:00,-124.3011,48.2632,medium
2013-04-08 00:00:00,12.3009,43.3135,medium
2013-04-08 01:00:00,36.9613,-0.8012,medium
2013-04-08 08:46:00,-124.2948,43.1143,unknown
2013-04-08 12:00:00,-122.3275065,47.88901904,medium
2013-04-10 21:30:00,-112.1388,40.5377,very_large
2013-04-13 18:00:00,160.1445,-9.5744,medium
2013-04-14 13:03:00,-124.2654,43.2632,unknown
2013-04-15 09:00:00,-79.6774,40.469,medium
2013-04-17 00:00:00,-83.316,36.8502,medium
2013-04-17 00:00:00,35.8666,-1.0828,medium
2013-04-17 00:00:00,-83.3698,36.8529,medium
2013-04-17 08:00:00,-82.4902,37.4996,medium
2013-04-17 23:30:00,-91.5322,41.6737,medium
2013-04-18 00:00:00,-89.5556,40.6535,small
2013-04-18 00:00:00,-89.5567,40.6545,small
2013-04-18 00:00:00,-89.5569,40.6549,small
2013-04-18 10:00:00,-89.2025,41.2581,medium
2013-04-19 16:00:00,106.7987,-6.5909,medium
2013-04-20 00:00:00,37.0386,-0.7755,large
2013-04-20 00:00:00,137.9084,35.005,medium
2013-04-21 00:00:00,172.9486,-41.0387,medium
2013-04-21 00:00:00,37.0488,-0.5605,large
2013-04-22 00:00:00,34.7716,-0.6772,large
2013-04-22 00:00:00,36.1529,-0.9789,large
2013-04-22 00:00:00,34.6812,-0.8425,large
2013-04-22 00:00:00,36.5229,-0.1799,medium
2013-04-25 00:00:00,-82.6957,35.8568,medium
2013-04-26 00:00:00,75.4832,34.2946,medium
2013-04-26 00:00:00,-60.6764,11.1954,large
2013-04-27 00:00:00,36.6905,-1.1679,medium
2013-04-27 00:00:00,105.2866,27.401,medium
2013-04-27 16:35:00,-122.3716,45.5353,unknown
2013-04-28 00:00:00,-2.0371,37.356,medium
2013-04-29 00:00:00,-83.0299,35.6172,medium
2013-04-29 00:00:00,-82.079,39.485,medium
2013-04-30 21:00:00,-81.7737,28.5529,medium
2013-05-04 00:00:00,80.8448,6.8196,medium
2013-05-05 00:00:00,29.8353,-1.6649,medium
2013-05-05 17:37:00,-123.9426,45.4311,unknown
2013-05-06 00:00:00,-81.6384,35.9974,medium
2013-05-06 00:00:00,-82.3746,35.4462,medium
2013-05-06 00:00:00,-82.7938,35.5429,medium
2013-05-06 02:00:00,-82.3219,35.6194,medium
2013-05-06 23:00:00,112.3735,28.5833,medium
2013-05-07 00:00:00,-84.5319,39.1267,medium
2013-05-07 00:00:00,-82.7938,35.5429,medium
2013-05-07 00:00:00,-82.2055,35.4299,medium
2013-05-07 00:00:00,-83.5619,36.731,medium
2013-05-07 19:00:00,101.7022,3.1564,medium
2013-05-08 00:00:00,101.7058,3.1507,medium
2013-05-08 00:00:00,91.4663,24.0896,medium
2013-05-08 00:00:00,-83.4985,35.3884,medium
2013-05-08 03:00:00,101.684,3.1621,medium
2013-05-08 19:00:00,101.6983,3.1618,medium
2013-05-09 00:00:00,101.4169,3.0089,medium
2013-05-09 00:00:00,101.6593,3.142,medium
2013-05-09 00:00:00,101.6832,3.1523,medium
2013-05-09 00:00:00,101.677,3.0994,medium
2013-05-09 10:22:00,102.8154,30.3818,medium
2013-05-11 00:00:00,91.7599,26.1771,medium
2013-05-11 00:00:00,91.6906,26.1016,medium
2013-05-11 09:00:00,91.7138,26.1662,medium
2013-05-12 00:00:00,93.4946,24.9926,medium
2013-05-13 00:00:00,-64.7736,18.3477,medium
2013-05-13 00:00:00,-83.9526,36.6195,medium
2013-05-14 00:00:00,12.5392,47.0015,medium
2013-05-15 00:00:00,174.57,-36.9516,medium
2013-05-15 00:00:00,-82.2434,35.6357,medium
2013-05-15 08:45:00,-3.0939,53.0586,medium
2013-05-16 00:00:00,114.8246,25.3919,large
2013-05-19 00:00:00,-84.0226,34.3426,medium
2013-05-22 01:13:00,-93.1255,44.9179,medium
2013-05-22 04:00:00,114.2393,22.3252,medium
2013-05-22 16:06:00,-121.816,45.3054,unknown
2013-05-22 21:30:00,-82.448,35.0972,medium
2013-05-23 03:31:00,-123.8942,45.2001,unknown
2013-05-26 00:00:00,77.15,28.758,medium
2013-05-26 00:00:00,-99.3417,19.9006,large
2013-05-28 00:00:00,-79.8897,9.3381,medium
2013-05-28 00:00:00,-79.6667,9.5676,medium
2013-05-28 00:00:00,-79.9029,9.3581,medium
2013-05-28 00:00:00,123.3034,8.4966,medium
2013-05-29 00:00:00,116.6928,5.9872,medium
2013-05-29 00:00:00,-76.3302,43.0266,small
2013-05-29 00:30:00,-122.7689,45.5833,small
2013-05-29 08:00:00,-91.411,39.9141,small
2013-05-30 15:00:00,126.1557,7.2549,medium
2013-05-31 00:00:00,-77.7668,-0.1193,medium
2013-05-31 04:00:00,116.2981,5.8544,medium
2013-05-31 09:00:00,-121.9325,48.7372,medium
2013-05-31 09:00:00,85.3305,27.7366,medium
