event_date,longitude,latitude,population_density_2015
2007-09-01 00:00:00,73.5446,17.2634,142.35752868652344
2007-09-01 00:00:00,116.831,-1.2654,1422.62255859375
2007-09-01 00:00:00,-60.6742,11.2415,170.80459594726562
2007-09-02 00:00:00,-107.622,24.9531,10.739701271057127
2007-09-02 00:00:00,81.6018,29.184,83.23685455322266
2007-09-05 00:00:00,-114.4194,43.6846,10.357863426208496
2007-09-06 00:00:00,-106.8295,40.4613,18.946332931518555
2007-09-07 00:00:00,138.85,37.03,101.25833129882812
2007-09-07 00:00:00,35.4667,1.4833,57.489784240722656
2007-09-07 00:00:00,73.8362,15.5063,1078.3143310546875
2007-09-08 00:00:00,93.9877,25.0604,96.02682495117188
2007-09-08 00:00:00,99.0333,23.9,70.78509521484375
2007-09-09 00:00:00,-84.1167,10.0,6570.3720703125
2007-09-09 00:00:00,-61.3642,15.3055,392.7028503417969
2007-09-10 00:00:00,90.9733,23.8917,1624.1895751953125
2007-09-10 00:00:00,88.6236,27.3425,418.1595458984375
2007-09-10 00:00:00,94.0691,24.2451,48.1937141418457
2007-09-11 00:00:00,122.2,11.0333,10.803608894348145
2007-09-11 00:00:00,91.27,25.52,94.4095230102539
2007-09-11 00:00:00,94.0564,24.4279,52.303035736083984
2007-09-12 00:00:00,87.2167,27.3667,267.7239685058594
2007-09-13 00:00:00,91.8,26.1833,4530.451171875
2007-09-15 00:00:00,98.2559,8.5695,79.15050506591797
2007-09-17 00:00:00,-107.5798,39.5542,35.52629852294922
2007-09-17 00:00:00,123.1706,9.9242,2871.87548828125
2007-09-18 00:00:00,15.0836,46.4719,51.164363861083984
2007-09-19 00:00:00,120.9413,28.1214,3501.544677734375
2007-09-19 00:00:00,29.583,-1.783,730.284912109375
2007-09-20 00:00:00,126.0353778,7.364469237,44.09486389160156
2007-09-20 00:00:00,100.1589,18.1578,152.9717254638672
2007-09-20 00:00:00,122.6167,10.6,178.3252716064453
2007-09-22 00:00:00,-90.5316,14.6229,7763.54833984375
2007-09-22 00:00:00,-118.2974,34.1364,0.5571774840354919
2007-09-23 00:00:00,83.9462,21.464,410.00921630859375
2007-09-24 00:00:00,169.1339,-44.3025,0.0
2007-09-28 00:00:00,-97.9,20.2,591.4881591796875
2007-09-29 00:00:00,121.1167,16.8333,315.6679077148437
2007-09-29 00:00:00,83.4833,27.8667,170.0738525390625
2007-10-02 00:00:00,120.864,14.889,2657.042236328125
2007-10-03 00:00:00,116.5956,5.9975,31.87067604064941
2007-10-05 00:00:00,121.4833,25.1167,4302.04638671875
2007-10-05 00:00:00,121.55,25.15,4302.046875
2007-10-05 00:00:00,103.9,21.3167,323.6969299316406
2007-10-05 00:00:00,105.35,20.04,260.073486328125
2007-10-08 00:00:00,120.4216,28.1292,243.912826538086
2007-10-09 00:00:00,-84.125,9.7789,313.0856018066406
2007-10-10 00:00:00,117.7081,32.4792,343.15948486328125
2007-10-11 00:00:00,-84.407,9.9869,444.9317626953125
