event_date,longitude,latitude,humidity
2013-09-08 00:00:00,88.6463,27.6047,64.77
2013-09-08 16:00:00,116.1394,5.923,89.5
2013-09-08 16:45:00,-111.7272,42.2322,64.95
2013-09-09 10:13:00,-123.9244,45.9608,84.41
2013-09-09 23:00:00,85.9052,27.772,76.76
2013-09-09 23:00:00,85.9614,27.7757,76.86
2013-09-09 23:00:00,-97.0474,19.0719,91.37
2013-09-10 00:00:00,169.38,-44.0527,93.77
2013-09-10 00:00:00,168.1281,-44.6887,77.03
2013-09-10 00:00:00,167.9904,-44.765,77.03
2013-09-10 07:30:00,-111.6179,35.2588,89.71
2013-09-10 18:30:00,169.3808,-44.0582,93.77
2013-09-11 00:00:00,121.6,14.7333,89.87
2013-09-11 00:00:00,100.2676,5.4175,86.95
2013-09-11 12:00:00,98.2938,8.6771,90.73
2013-09-11 18:00:00,-112.1385,40.5371,54.77
2013-09-11 23:00:00,-111.7484,40.6217,54.65
2013-09-11 23:00:00,-111.1673,39.5459,73.8
2013-09-11 23:00:00,-111.1903,39.2751,73.81
2013-09-11 23:40:00,100.2743,5.4661,87.19
2013-09-12 00:00:00,-115.5605,43.4026,56.04
2013-09-12 00:00:00,-115.4769,43.34,55.68
2013-09-12 00:00:00,-115.6043,43.4205,55.93
2013-09-12 00:00:00,-105.3357,39.8958,100.0
2013-09-12 00:00:00,-115.5397,43.3575,55.6
2013-09-12 00:00:00,-115.3855,43.4234,55.38
2013-09-12 00:00:00,-115.5441,43.3877,55.46
2013-09-12 00:00:00,-115.975,43.7553,53.07
2013-09-12 00:00:00,-115.4442,43.365,55.57
2013-09-12 00:00:00,-115.4894,43.3359,55.7
2013-09-12 00:00:00,-115.975,43.7553,53.07
2013-09-12 00:00:00,-115.3971,43.4122,55.41
2013-09-12 00:00:00,-105.3033,39.8839,100.0
2013-09-12 01:00:00,-105.3896,40.1192,100.0
2013-09-12 06:40:00,-110.4572,40.1107,76.03
2013-09-12 18:00:00,-104.8474,38.7439,87.47
2013-09-12 18:00:00,-115.4953,43.2804,55.96
2013-09-12 23:00:00,86.7506,27.3414,84.85
2013-09-12 23:00:00,-110.1843,42.1823,85.96
2013-09-12 23:00:00,-105.298,40.0116,100.0
2013-09-12 23:00:00,-110.1938,42.2872,85.43
2013-09-13 14:25:00,-112.1563,40.4893,70.99
2013-09-14 00:00:00,-96.6045,17.1933,87.79
2013-09-14 15:00:00,-116.2885,43.7521,58.57
2013-09-14 23:00:00,-106.6265,35.0952,74.51
2013-09-15 00:00:00,-99.8816,16.8638,94.77
2013-09-15 00:00:00,-97.4997,19.849,91.91
2013-09-15 00:00:00,-98.9492,20.5402,84.12
2013-09-15 00:00:00,-105.529,40.2935,100.0
2013-09-15 17:58:00,-119.7418,45.4753,54.12
2013-09-15 18:08:00,-119.7667,45.4956,54.19
2013-09-16 00:00:00,-84.1489,10.1528,83.96
2013-09-16 00:00:00,-84.1933,10.1648,83.97
2013-09-16 00:00:00,-97.1009,19.0603,94.28
2013-09-16 00:00:00,135.9674,35.6126,77.65
2013-09-16 00:00:00,-98.5539,18.5938,96.06
2013-09-16 02:29:00,-120.2759,45.2675,57.9
2013-09-16 02:56:00,135.9804,35.7317,77.86
2013-09-16 08:00:00,-97.2422,19.7615,95.12
2013-09-16 15:00:00,88.4674,27.0599,71.42
2013-09-16 15:30:00,-100.1681,17.3461,91.93
2013-09-16 20:40:00,151.9941,-27.5685,88.09
2013-09-16 23:00:00,135.9975,35.015,73.8
2013-09-19 17:30:00,-107.8546,37.3233,65.27
2013-09-19 17:30:00,-107.8406,37.3466,65.14
2013-09-19 17:30:00,-107.8397,37.335,65.22
2013-09-21 23:00:00,121.0212,22.6923,85.33
2013-09-22 00:00:00,120.2329,14.8851,90.29
2013-09-23 00:00:00,-1.1959,50.6296,86.7
2013-09-23 16:41:00,119.2801,26.7636,84.23
2013-09-24 00:00:00,94.3619,25.0985,85.45
2013-09-24 00:00:00,40.0443,43.618,88.53
2013-09-25 00:00:00,113.9573,4.3036,85.8
2013-09-25 09:30:00,174.0073,-41.2951,91.19
2013-09-27 22:30:00,120.9839,13.8217,93.05
2013-09-28 14:44:00,-119.4508,44.8207,54.78
2013-09-28 23:19:00,-122.4645,44.1221,87.05
2013-09-29 00:00:00,-79.5516,9.0655,91.81
2013-09-29 00:00:00,-115.3455,43.8187,76.55
2013-09-29 00:00:00,-115.2846,43.8161,82.64
2013-09-29 03:09:00,-122.2226,44.699,84.04
2013-09-29 08:56:00,-124.1107,42.9179,85.69
2013-09-29 19:40:00,-122.8753,44.049,90.18
2013-09-29 21:30:00,-122.6629,45.4096,90.68
2013-09-29 22:07:00,-121.9948,44.3298,76.65
2013-09-30 00:00:00,73.8049,15.7156,89.46
2013-09-30 00:00:00,78.3154,30.6004,85.87
2013-09-30 00:00:00,-72.0295,42.1004,72.03
2013-09-30 01:54:00,-122.4198,42.9381,63.99
2013-09-30 08:00:00,-121.5297,55.6339,89.39
2013-09-30 11:00:00,-106.2342,38.7205,24.97
2013-10-01 00:00:00,97.9203,18.7919,73.97
2013-10-02 17:00:00,-122.1494,49.1758,90.14
2013-10-03 00:00:00,51.3831,35.6975,14.69
2013-10-03 00:00:00,-84.8946,10.5543,81.4
2013-10-05 00:00:00,122.7181,9.3881,88.04
2013-10-05 00:00:00,122.8211,9.3591,88.04
2013-10-05 00:00:00,98.3131,7.8272,84.5
2013-10-05 14:15:00,98.3138,7.8347,84.51
2013-10-05 16:20:00,101.5574,37.0895,60.59
2013-10-05 18:00:00,122.8787,9.2774,88.04
2013-10-05 23:00:00,-91.5055,44.01,85.33
2013-10-05 23:00:00,-91.5929,44.0222,86.59
2013-10-06 00:00:00,91.7049,26.1665,96.53
2013-10-06 12:45:00,91.8383,26.1309,96.53
2013-10-06 16:30:00,74.1158,15.6365,88.38
2013-10-08 00:00:00,32.4165,15.6909,16.08
2013-10-08 02:00:00,122.3435,7.4943,92.57
2013-10-08 05:00:00,9.4461,0.4298,91.8
2013-10-08 09:00:00,-84.8955,10.5546,77.55
2013-10-08 09:00:00,98.288,7.9441,86.8
2013-10-08 11:30:00,-109.9673,43.7495,36.73
2013-10-09 00:00:00,122.0727,6.9615,84.82
2013-10-09 00:00:00,12.3966,47.446,95.24
2013-10-09 14:30:00,-118.3666,34.222,64.95
2013-10-11 17:00:00,23.7144,43.1462,71.81
2013-10-12 05:30:00,120.7653,15.1718,94.2
2013-10-12 08:00:00,121.7692,16.0774,91.28
2013-10-13 14:00:00,-123.2643,49.2653,79.94
2013-10-13 19:30:00,94.6024,25.426,85.05
2013-10-14 15:35:00,116.2824,6.0581,88.09
2013-10-15 00:00:00,-6.5345,57.0624,88.84
2013-10-15 08:12:00,124.1436,9.85,82.43
2013-10-16 08:00:00,139.3785,34.7476,71.29
2013-10-17 00:00:00,-149.6437,63.562,64.84
2013-10-22 00:00:00,11.3032,43.3491,87.01
2013-10-23 01:00:00,101.3932,4.4202,85.26
2013-10-23 23:00:00,-4.0337,53.042,78.63
2013-10-24 00:00:00,168.2362,-16.4724,90.62
2013-10-25 00:00:00,80.6117,16.5175,93.0
2013-10-28 15:00:00,-151.4688,59.6639,77.03
2013-11-01 12:00:00,83.5109,27.9449,84.23
2013-11-01 15:00:00,-117.8178,33.5574,49.17
2013-11-02 23:00:00,-4.1252,51.211,81.54
2013-11-06 00:00:00,-119.3222,50.2425,94.82
2013-11-06 03:00:00,100.2731,5.4704,86.6
2013-11-07 03:14:00,-120.8065,45.678,83.69
2013-11-07 18:09:00,-119.6313,44.5268,68.29
2013-11-08 00:00:00,124.8442658,11.03424851,91.0
2013-11-08 03:22:00,-123.9384,44.8855,93.0
2013-11-09 20:04:00,-118.9,45.8515,82.12
2013-11-10 00:00:00,101.7035,3.1562,89.6
2013-11-10 18:35:00,101.3842,4.4927,87.15
2013-11-11 00:00:00,-51.3442,-29.4878,96.17
2013-11-13 00:00:00,76.9517,8.4863,89.4
2013-11-13 00:00:00,77.444,8.1747,88.87
2013-11-13 04:00:00,76.921,8.4951,88.63
2013-11-13 09:00:00,108.3564,14.9489,82.86
2013-11-13 23:00:00,77.009,8.4557,89.1
2013-11-13 23:00:00,73.364,18.7654,61.23
2013-11-14 00:00:00,-60.7429,11.2109,85.4
2013-11-14 00:00:00,-60.7582,11.2084,85.41
2013-11-15 00:00:00,108.3348,14.9847,97.05
2013-11-16 01:00:00,18.3715,-33.9738,87.33
2013-11-16 02:00:00,18.3629,-34.0496,87.87
2013-11-16 15:00:00,119.1614,39.7295,44.66
2013-11-16 16:00:00,108.3927,15.4522,92.89
2013-11-16 23:00:00,18.377,-33.9595,87.23
2013-11-20 00:00:00,35.6614,0.2417,76.51
2013-11-20 23:00:00,-81.4493,38.1077,56.0
2013-11-20 23:30:00,73.7917,20.0014,60.03
2013-11-21 15:20:00,140.1175,39.1832,78.21
2013-11-22 06:00:00,108.3574,14.9627,86.7
2013-11-22 08:00:00,122.1187,6.9894,86.32
2013-11-22 23:00:00,109.0574,12.9564,93.55
2013-11-24 23:00:00,76.8691,11.344,74.09
2013-11-25 03:06:00,-77.0832,-12.0929,80.67
2013-11-27 00:00:00,52.8557,36.3812,69.04
2013-11-27 09:00:00,-74.0429,40.7427,81.24
2013-11-28 16:00:00,174.0184,-41.2869,93.39
2013-11-30 19:00:00,98.5049,3.1853,87.64
2013-11-30 19:00:00,98.5022,3.1918,87.64
2013-12-01 12:48:00,-121.881,44.4309,58.68
2013-12-01 15:57:00,-123.5826,45.5635,93.43
2013-12-01 16:36:00,-121.5111,45.0339,88.03
2013-12-01 17:51:00,-123.3914,45.6168,90.16
2013-12-01 21:11:00,-123.953,45.7413,95.89
2013-12-01 22:25:00,-123.5789,45.5642,93.39
2013-12-02 00:00:00,12.6528,41.8368,70.81
2013-12-02 13:08:00,-122.3785,44.404,85.94
2013-12-03 12:00:00,16.6525,40.5452,79.65
2013-12-03 20:30:00,104.9219,33.4005,42.27
2013-12-05 00:00:00,100.2975,5.4429,84.9
2013-12-06 00:00:00,-81.8131,38.3046,97.36
2013-12-06 00:00:00,-43.2003,-22.5195,74.65
2013-12-06 16:00:00,-81.942,37.7811,97.02
2013-12-07 00:00:00,-81.8206,37.4633,88.09
2013-12-07 02:30:00,-81.942,37.7811,92.06
2013-12-07 23:00:00,-40.9044,-12.3546,64.02
2013-12-09 00:00:00,-5.9605,54.9753,83.28
2013-12-09 23:00:00,4.8111,45.7686,91.61
2013-12-10 00:00:00,-43.3991,-22.8213,69.96
2013-12-10 09:00:00,-81.9395,37.7786,78.24
2013-12-10 10:30:00,74.2197,15.7051,53.32
2013-12-10 23:00:00,-51.346,-29.4478,84.84
2013-12-11 00:00:00,-43.4438,-22.9011,91.87
2013-12-11 00:00:00,-61.0955,10.8237,88.65
2013-12-11 09:00:00,-43.2087,-22.5444,90.48
2013-12-12 23:00:00,-113.0508,37.1629,63.84
2013-12-13 00:00:00,-43.6221,-22.8267,78.9
2013-12-13 10:34:00,-123.829,44.6575,95.81
2013-12-16 00:00:00,-92.979,18.1563,88.95
2013-12-17 00:00:00,-121.549,47.8031,92.16
2013-12-17 08:00:00,-42.3753,-18.7913,92.08
2013-12-17 10:00:00,-42.3753,-18.7913,92.08
2013-12-19 00:00:00,-123.2157,46.1138,83.7
2013-12-19 00:00:00,107.5782,-6.8911,85.29
2013-12-19 16:15:00,-116.8331,33.0375,87.31
2013-12-20 05:00:00,109.6747,-7.5856,91.5
2013-12-20 15:00:00,109.5337,-7.6926,91.5
2013-12-21 00:00:00,-40.8424,-19.6528,91.33
2013-12-21 00:00:00,-40.949,-19.5378,91.33
2013-12-21 04:00:00,-40.8262,-19.6168,91.33
2013-12-21 07:00:00,-79.7953,40.5276,85.91
2013-12-21 10:49:00,-120.8982,44.8452,71.66
2013-12-21 16:15:00,-79.7241,40.542,86.11
2013-12-22 00:00:00,0.3218,51.0569,80.54
2013-12-22 00:00:00,-3.5679,54.6086,79.41
2013-12-22 00:00:00,-40.4598,-20.4337,93.6
2013-12-22 09:00:00,-82.9083,37.4046,85.46
2013-12-22 09:00:00,122.848,0.6185,84.84
2013-12-23 09:00:00,103.1612,22.7559,70.26
2013-12-23 12:41:00,-122.4891,44.7573,91.77
2013-12-23 15:00:00,80.3109,29.3577,60.48
2013-12-23 18:51:00,-121.995,44.337,68.9
2013-12-24 00:00:00,-0.845,51.0552,85.12
2013-12-24 00:00:00,-61.3583,15.2174,85.8
2013-12-24 00:00:00,-61.441,15.6308,87.61
2013-12-24 00:00:00,125.5768,10.2825,94.67
2013-12-24 02:00:00,-61.347,15.3288,83.96
2013-12-24 04:00:00,-0.1532,51.2934,86.6
2013-12-24 21:00:00,125.5672,10.0747,94.85
2013-12-24 23:00:00,-61.1912,13.3382,84.8
2013-12-24 23:00:00,-60.9268,13.8891,87.67
2013-12-25 00:00:00,-4.21,50.4972,89.31
2013-12-25 15:00:00,-43.3987,-21.7303,87.11
2013-12-26 00:00:00,8.9042,44.4979,82.11
2013-12-26 00:00:00,9.4,45.9835,89.22
2013-12-26 06:00:00,9.4192,46.0539,91.11
2013-12-27 00:00:00,-81.5076,37.8765,53.57
2013-12-28 17:30:00,-71.3026,44.2637,81.81
2013-12-29 16:00:00,-2.9977,56.4679,86.28
2013-12-30 00:00:00,112.0786,2.8961,91.82
2013-12-30 00:00:00,113.8359,4.1176,86.66
2013-12-30 07:00:00,110.36,1.3745,93.61
2013-12-30 22:00:00,-81.4409,37.4204,82.42
2013-12-31 07:00:00,-7.1531,52.5391,88.7
2013-12-31 08:30:00,106.8099,-6.1984,86.43
2013-12-31 18:00:00,140.7156,-2.5559,83.14
2013-12-31 18:30:00,-7.1194,52.267,85.34
2014-01-01 12:33:00,-117.262,45.976,90.17
2014-01-02 00:00:00,-83.5909,35.3991,85.67
2014-01-02 00:00:00,-81.5529,40.2205,78.18
2014-01-02 09:00:00,-2.279,51.7444,89.12
2014-01-03 00:00:00,0.5943,50.856,84.39
2014-01-03 01:45:00,-157.8117,21.3539,66.59
2014-01-03 18:00:00,0.134,51.4635,79.23
2014-01-04 00:00:00,-48.8907,-1.7225,82.67
2014-01-04 12:00:00,168.2992,-44.5838,49.78
2014-01-05 23:00:00,-97.0355,19.0294,59.62
2014-01-07 00:00:00,178.0177,-38.6623,59.16
2014-01-07 09:00:00,-61.4285,15.421,63.76
2014-01-07 17:23:00,101.6805,3.1556,86.1
2014-01-08 06:51:00,-123.7641,45.0915,95.72
2014-01-08 19:13:00,-123.8923,45.5598,94.51
2014-01-09 00:00:00,-121.5509,47.8039,84.36
2014-01-09 00:00:00,0.1595,51.465,77.64
2014-01-10 10:11:00,-117.2619,45.9759,55.05
2014-01-10 18:00:00,125.5319,8.9458,98.05
2014-01-10 19:30:00,-71.7832,-13.4862,66.41
2014-01-11 00:00:00,125.8333,7.5833,95.33
2014-01-11 00:00:00,121.0246,14.923,67.41
2014-01-11 00:00:00,106.9272,-6.9197,79.8
2014-01-11 00:00:00,125.0725,11.5515,90.97
2014-01-11 09:00:00,126.1632,7.794,92.01
2014-01-11 10:02:00,-122.4753,45.3974,75.63
2014-01-11 10:22:00,-118.6435,45.8389,53.8
2014-01-11 11:59:00,-123.8351,45.1077,83.9
2014-01-11 13:02:00,-122.2336,44.71,79.81
2014-01-12 00:00:00,125.9667,7.6,89.13
2014-01-12 00:00:00,125.85,7.3667,89.13
2014-01-12 00:00:00,123.304,8.4987,91.23
2014-01-12 18:00:00,-122.3039,47.9459,87.21
2014-01-12 18:00:00,-122.2019,47.98,86.09
2014-01-13 09:00:00,125.5872,10.2143,96.78
2014-01-13 09:00:00,123.1689,8.3886,92.79
2014-01-13 09:00:00,125.6036,10.0692,96.66
2014-01-13 09:00:00,125.9211,8.6251,93.28
2014-01-13 09:00:00,-118.4484,52.882,84.74
2014-01-14 00:00:00,124.980934,10.3863054,93.45
2014-01-14 00:00:00,-3.9515,36.7545,83.23
2014-01-14 00:00:00,124.8238,1.3801,82.43
2014-01-14 00:00:00,124.8317,1.3659,82.28
2014-01-14 09:00:00,-79.9988,40.429,80.2
2014-01-14 09:00:00,-79.9675,40.3865,79.73
2014-01-14 09:00:00,116.2708,6.116,93.46
2014-01-14 09:00:00,-131.7228,55.4119,85.5
2014-01-14 15:00:00,-135.3489024,57.0676052,84.82
2014-01-14 15:00:00,-4.8567,56.2266,96.16
2014-01-15 00:00:00,-79.8126,40.3883,63.08
2014-01-15 11:30:00,116.2825,6.1353,91.04
2014-01-16 00:00:00,-2.7269,50.705,89.74
2014-01-16 00:00:00,-80.1676,39.9144,62.35
2014-01-17 00:00:00,8.1243,43.9266,77.23
2014-01-17 00:00:00,124.7212,8.4406,93.62
2014-01-17 00:00:00,124.7997,8.5367,93.63
2014-01-17 06:20:00,0.3215,51.3903,89.42
2014-01-17 12:00:00,0.3782,51.3832,89.72
2014-01-17 16:00:00,0.2355,51.4017,89.62
2014-01-18 00:00:00,110.4545,-7.0132,91.56
2014-01-18 00:00:00,110.4009,-6.9903,91.66
2014-01-18 00:00:00,110.389,-6.9934,91.73
2014-01-18 13:30:00,107.4983,-6.7564,100.0
2014-01-19 00:00:00,125.9825,9.2424,98.84
2014-01-20 00:00:00,123.8937,10.6235,77.57
2014-01-20 16:27:00,118.4155,29.1376,64.12
2014-01-21 00:00:00,-1.55,50.6723,89.51
2014-01-21 00:00:00,106.9059,-6.655,92.25
2014-01-21 18:00:00,110.8371,-6.7912,89.63
2014-01-21 20:20:00,11.2315,46.3291,81.87
2014-01-22 00:00:00,-4.2883,51.571,91.24
2014-01-22 00:00:00,113.831,4.0677,90.27
2014-01-22 00:00:00,113.6308,3.7944,90.27
2014-01-22 00:00:00,100.293,6.4123,66.78
2014-01-22 00:00:00,113.7131,3.8355,90.27
2014-01-22 00:00:00,113.9955,4.3388,90.26
2014-01-22 00:00:00,113.9949,4.3331,90.29
2014-01-23 00:00:00,120.8221,18.5875,64.12
2014-01-23 14:07:00,-123.7518,46.1857,74.46
2014-01-23 18:00:00,114.928,-8.3262,83.37
2014-01-23 18:00:00,115.2126,-8.1062,83.03
2014-01-23 18:00:00,115.1771,-8.1587,83.03
2014-01-23 18:00:00,115.1178,-8.1928,83.03
2014-01-23 18:00:00,114.928,-8.2053,83.51
2014-01-24 18:00:00,-65.8667,-28.2167,74.29
2014-01-25 09:00:00,-64.2333,-22.2832,97.37
2014-01-25 18:00:00,119.8338,-0.8994,89.26
2014-01-26 12:00:00,-4.6431,56.0917,86.02
2014-01-26 12:00:00,110.4456,-7.5411,82.19
2014-01-26 18:00:00,-4.7891,50.2722,85.38
2014-01-27 00:00:00,-145.91,61.0883,83.48
2014-01-27 00:00:00,112.2273,-7.5458,78.46
2014-01-31 00:00:00,-2.3482,51.3503,94.08
2014-01-31 00:00:00,12.4374,41.8964,94.13
2014-01-31 15:00:00,-1.2827,50.9115,93.1
2014-01-31 19:32:00,112.453,-7.8291,79.38
2014-02-01 12:27:00,0.5745,50.854,81.48
2014-02-03 00:00:00,91.8123,22.3475,65.87
2014-02-03 16:30:00,-157.7892,21.3684,72.81
2014-02-04 00:00:00,110.1775,-7.2986,88.06
2014-02-04 00:00:00,-4.4927,50.3763,87.05
2014-02-04 00:00:00,110.4113,-7.0394,88.48
2014-02-04 09:00:00,-123.8458,44.9917,85.05
2014-02-04 23:00:00,-3.4585,50.5848,89.63
2014-02-05 08:30:00,-82.7779,37.5455,89.6
2014-02-05 09:00:00,-83.5162,38.1181,91.96
2014-02-06 00:02:00,-122.242,44.7176,64.1
2014-02-07 09:00:00,0.0431,51.9007,83.33
2014-02-08 00:00:00,-3.2614,51.7331,83.61
2014-02-08 00:00:00,-123.0933,38.5393,98.73
2014-02-08 00:00:00,-66.532,-17.2353,65.83
2014-02-08 00:00:00,-1.2566,50.5845,80.12
2014-02-08 11:10:00,6.699,43.9585,83.92
2014-02-08 18:00:00,-2.8011,50.8829,72.6
2014-02-09 08:02:00,-122.4142,43.2577,75.82
2014-02-09 18:00:00,-65.948,-19.366,82.37
2014-02-10 00:00:00,0.4703,50.9519,88.12
2014-02-10 00:00:00,-0.8823,51.2717,87.08
2014-02-10 00:00:00,-122.6707,45.4206,91.05
2014-02-10 00:00:00,0.3638,51.0199,87.99
2014-02-10 00:00:00,-3.1414,51.7026,88.61
2014-02-10 09:00:00,-0.0271,51.2675,87.89
2014-02-10 15:00:00,-3.0706,50.7043,86.29
2014-02-11 00:00:00,-122.6921,45.2623,97.96
2014-02-11 00:00:00,60.0021,60.0033,75.52
2014-02-11 00:00:00,-117.3062,45.1623,76.35
2014-02-11 13:40:00,-157.8151,21.257,71.72
2014-02-11 18:04:00,-122.2691,44.7336,93.13
2014-02-12 00:00:00,-122.6652,45.5278,87.5
2014-02-12 02:50:00,-123.1856,45.9776,86.5
2014-02-12 03:32:00,-123.9636,45.7528,92.46
2014-02-12 04:04:00,-123.1673,45.9605,86.85
2014-02-12 07:49:00,-123.5551,44.624,91.45
2014-02-12 08:25:00,-123.8171,44.6677,97.08
2014-02-12 14:18:00,-123.9539,44.4065,97.88
2014-02-12 16:11:00,-124.3142,42.1764,99.65
2014-02-12 19:26:00,-121.5913,45.7051,88.62
2014-02-12 19:30:00,-121.5461,45.7123,89.02
2014-02-13 09:00:00,-121.2129,45.6731,72.57
2014-02-14 00:00:00,-77.0271,-12.1407,81.44
2014-02-14 00:00:00,-77.7319,1.6818,81.81
2014-02-14 00:00:00,-1.448,52.2396,86.97
2014-02-14 04:34:00,-122.7197,45.5301,81.49
2014-02-14 07:09:00,-124.0773,43.6985,95.53
2014-02-14 08:35:00,-120.2926,45.2814,86.42
2014-02-14 16:00:00,-121.5015,45.7081,86.13
2014-02-14 18:07:00,-120.5413,42.1828,89.6
2014-02-14 18:53:00,-122.1948,45.1932,83.69
2014-02-15 00:00:00,-64.7792,32.3032,83.38
2014-02-15 14:30:00,-2.758,50.7082,79.16
2014-02-15 15:00:00,-122.7441,45.5624,86.7
2014-02-15 15:36:00,-123.9539,44.4064,94.16
2014-02-15 17:44:00,-122.8693,43.3021,84.02
2014-02-15 18:21:00,-122.1622,44.7362,89.19
2014-02-16 00:00:00,-122.4021,47.689,75.01
2014-02-16 00:00:00,-9.678,52.5108,86.5
2014-02-16 05:24:00,-137.0834,58.5624,83.04
2014-02-17 00:00:00,1.1802,51.0779,87.31
2014-02-17 00:00:00,-122.3844,47.8112,85.93
2014-02-17 08:30:00,-123.3467,46.1199,82.97
2014-02-17 08:59:00,-123.9669,43.6878,86.45
2014-02-17 09:00:00,-122.2608,47.2733,89.28
2014-02-18 00:00:00,-122.2674,47.2549,87.49
2014-02-18 09:00:00,-122.373,47.2473,88.59
2014-02-18 09:00:00,-122.0506,47.1341,92.49
2014-02-18 16:50:00,-121.5491,45.6542,85.35
2014-02-18 17:00:00,-121.5602,45.6516,85.24
2014-02-18 17:20:00,-0.1557,51.2595,92.46
2014-02-19 00:00:00,-123.0873,46.775,91.55
2014-02-19 09:00:00,-121.8094,47.5399,76.2
2014-02-20 00:00:00,49.7597,40.4825,77.18
2014-02-20 00:00:00,-1.4425,53.29,86.09
2014-02-21 00:00:00,-84.5607,39.0963,56.83
2014-02-21 00:00:00,-122.274004,48.82884106,66.4
2014-02-21 00:00:00,-122.1323,47.3174,81.62
2014-02-22 09:00:00,-82.8679,37.5927,31.5
2014-02-22 18:00:00,140.718,-2.5236,78.74
2014-02-23 00:00:00,106.6113,-6.1354,82.55
2014-02-23 00:00:00,-84.4995,39.1037,75.64
2014-02-23 00:00:00,106.6254,-6.195,82.73
2014-02-23 05:00:00,7.1583,44.1867,59.18
2014-02-23 12:00:00,-4.8893,56.2453,87.75
2014-02-24 12:05:00,-120.3635,44.5276,72.2
2014-02-25 00:00:00,-122.4635,45.3958,64.65
2014-02-25 16:09:00,-122.4997,45.3987,64.79
2014-02-26 12:00:00,-117.8406,34.148,67.97
2014-02-27 00:00:00,-111.9381,41.1272,60.97
2014-02-27 00:00:00,-123.7788,44.3984,89.71
2014-02-28 00:00:00,-4.8501,57.3121,86.14
2014-02-28 00:00:00,-118.5585,34.6218,85.78
2014-02-28 00:00:00,-117.8879,34.1469,87.32
2014-02-28 00:00:00,178.2678,-17.6231,89.6
2014-02-28 00:00:00,80.67,29.58,97.66
2014-02-28 05:00:00,-118.7002,34.0633,85.13
2014-02-28 17:05:00,-121.877,45.6721,72.91
2014-02-28 18:00:00,-118.2235,34.1559,87.48
2014-03-01 20:00:00,-118.3239,34.1134,83.99
2014-03-02 10:34:00,-122.1782,45.1946,88.18
2014-03-02 12:23:00,-122.1179,45.5776,84.76
2014-03-02 14:00:00,-122.2559,45.5315,84.28
2014-03-02 18:00:00,106.8,-6.6,83.82
2014-03-03 00:00:00,-121.7868,47.4957,82.85
2014-03-03 09:00:00,-82.5745,37.4285,92.81
2014-03-03 10:12:00,-117.3092,44.4109,77.31
2014-03-03 13:30:00,-122.7444,44.9861,84.1
2014-03-03 13:46:00,-122.2528,45.5317,78.99
2014-03-03 17:51:00,-123.5828,45.5635,83.88
2014-03-04 00:00:00,-123.5888,46.8332,94.44
2014-03-04 00:00:00,-83.4771,37.3486,79.5
2014-03-05 00:00:00,-122.1952,48.4878,94.99
2014-03-05 00:00:00,-123.0886,46.775,95.99
2014-03-05 07:49:00,-124.1362,43.6911,92.32
2014-03-05 08:30:00,-122.4372,47.4067,87.82
2014-03-05 09:00:00,-122.263,47.2586,92.24
2014-03-05 09:00:00,-122.7686,45.5829,89.77
2014-03-05 09:00:00,-122.2605,47.2741,91.82
2014-03-05 09:00:00,-121.0941,47.7459,89.49
2014-03-05 09:03:00,-122.2536,47.3093,91.34
2014-03-05 13:28:00,-124.1014,44.0211,92.64
2014-03-05 13:53:00,172.7072,-43.6069,95.57
2014-03-05 14:12:00,-123.8482,45.2514,93.99
2014-03-05 17:35:00,-123.7092,44.3695,89.45
2014-03-05 19:17:00,-123.8924,45.5598,92.26
2014-03-05 21:00:00,-123.4802,44.4722,86.83
2014-03-06 00:00:00,-123.9039,45.01,91.28
2014-03-06 09:00:00,-4.8565,56.2264,95.93
2014-03-06 09:00:00,-122.3082,47.9435,84.84
2014-03-06 11:14:00,-124.0469,43.419,90.58
2014-03-06 12:00:00,-121.7073,48.5191,100.0
2014-03-07 00:00:00,-122.3909,47.2813,76.87
2014-03-08 00:00:00,-122.3082,47.9435,80.45
2014-03-08 00:00:00,-121.3942,46.6368,74.29
2014-03-08 00:00:00,-122.3217,47.3473,84.5
2014-03-08 00:00:00,-4.0989,52.9677,74.16
2014-03-09 00:00:00,8.4163,44.2136,39.75
2014-03-09 07:04:00,-123.8798,43.6531,95.42
2014-03-09 09:00:00,73.0068,35.1148,69.42
2014-03-09 22:42:00,-122.7502,43.3433,89.37
2014-03-10 00:00:00,-123.1316,47.4174,81.98
2014-03-10 12:04:00,-116.9925,44.8793,83.88
2014-03-10 21:59:00,-123.9405,45.5674,83.59
2014-03-11 00:00:00,74.056,34.0823,92.92
2014-03-12 12:00:00,-84.5245,39.0821,84.78
2014-03-12 23:00:00,-90.8924,15.7318,70.85
2014-03-13 00:00:00,-84.5284,39.1396,58.82
2014-03-13 00:00:00,35.65,33.8745,70.98
2014-03-13 08:30:00,-76.2244,3.5181,84.87
2014-03-13 21:30:00,5.9931,49.5181,47.91
2014-03-14 08:00:00,-118.2701,34.0837,71.27
2014-03-14 19:00:00,-79.68,40.3204,38.02
2014-03-15 00:00:00,166.9182,-15.3004,81.02
2014-03-15 09:00:00,-79.9504,40.428,54.47
2014-03-16 00:00:00,-155.1474,19.3071,83.39
2014-03-16 00:00:00,107.6073,-6.822,81.94
2014-03-16 00:00:00,-75.4375,2.8917,68.72
2014-03-16 00:00:00,-73.1205,7.1133,79.65
2014-03-16 23:00:00,-122.3806,47.7453,89.0
