event_date,longitude,latitude,precipcover
2014-02-05 09:00:00,-83.5162,38.1181,62.5
2014-02-06 00:02:00,-122.242,44.7176,37.5
2014-02-07 09:00:00,0.0431,51.9007,12.5
2014-02-08 00:00:00,-3.2614,51.7331,16.67
2014-02-08 00:00:00,-123.0933,38.5393,100.0
2014-02-08 00:00:00,-66.532,-17.2353,0.0
2014-02-08 00:00:00,-1.2566,50.5845,12.5
2014-02-08 11:10:00,6.699,43.9585,50.0
2014-02-08 18:00:00,-2.8011,50.8829,16.67
2014-02-09 08:02:00,-122.4142,43.2577,8.33
2014-02-09 18:00:00,-65.948,-19.366,0.0
2014-02-10 00:00:00,0.4703,50.9519,16.67
2014-02-10 00:00:00,-0.8823,51.2717,12.5
2014-02-10 00:00:00,-122.6707,45.4206,37.5
2014-02-10 00:00:00,0.3638,51.0199,16.67
2014-02-10 00:00:00,-3.1414,51.7026,8.33
2014-02-10 09:00:00,-0.0271,51.2675,16.67
2014-02-10 15:00:00,-3.0706,50.7043,8.33
2014-02-11 00:00:00,-122.6921,45.2623,95.83
2014-02-11 00:00:00,60.0021,60.0033,0.0
2014-02-11 00:00:00,-117.3062,45.1623,16.67
2014-02-11 13:40:00,-157.8151,21.257,4.17
2014-02-11 18:04:00,-122.2691,44.7336,91.67
2014-02-12 00:00:00,-122.6652,45.5278,45.83
2014-02-12 02:50:00,-123.1856,45.9776,54.17
2014-02-12 03:32:00,-123.9636,45.7528,58.33
2014-02-12 04:04:00,-123.1673,45.9605,54.17
2014-02-12 07:49:00,-123.5551,44.624,95.83
2014-02-12 08:25:00,-123.8171,44.6677,95.83
2014-02-12 14:18:00,-123.9539,44.4065,95.83
2014-02-12 16:11:00,-124.3142,42.1764,100.0
2014-02-12 19:26:00,-121.5913,45.7051,50.0
2014-02-12 19:30:00,-121.5461,45.7123,37.5
2014-02-13 09:00:00,-121.2129,45.6731,16.67
2014-02-14 00:00:00,-77.0271,-12.1407,0.0
2014-02-14 00:00:00,-77.7319,1.6818,8.33
2014-02-14 00:00:00,-1.448,52.2396,12.5
2014-02-14 04:34:00,-122.7197,45.5301,25.0
2014-02-14 07:09:00,-124.0773,43.6985,95.83
2014-02-14 08:35:00,-120.2926,45.2814,45.83
2014-02-14 16:00:00,-121.5015,45.7081,45.83
2014-02-14 18:07:00,-120.5413,42.1828,4.17
2014-02-14 18:53:00,-122.1948,45.1932,37.5
2014-02-15 00:00:00,-64.7792,32.3032,0.0
2014-02-15 14:30:00,-2.758,50.7082,16.67
2014-02-15 15:00:00,-122.7441,45.5624,62.5
2014-02-15 15:36:00,-123.9539,44.4064,79.17
2014-02-15 17:44:00,-122.8693,43.3021,65.22
2014-02-15 18:21:00,-122.1622,44.7362,75.0
2014-02-16 00:00:00,-122.4021,47.689,62.5
2014-02-16 00:00:00,-9.678,52.5108,8.33
2014-02-16 05:24:00,-137.0834,58.5624,0.0
2014-02-17 00:00:00,1.1802,51.0779,8.33
2014-02-17 00:00:00,-122.3844,47.8112,62.5
2014-02-17 08:30:00,-123.3467,46.1199,91.67
2014-02-17 08:59:00,-123.9669,43.6878,50.0
2014-02-17 09:00:00,-122.2608,47.2733,83.33
2014-02-18 00:00:00,-122.2674,47.2549,58.33
2014-02-18 09:00:00,-122.373,47.2473,62.5
2014-02-18 09:00:00,-122.0506,47.1341,75.0
2014-02-18 16:50:00,-121.5491,45.6542,45.83
2014-02-18 17:00:00,-121.5602,45.6516,45.83
2014-02-18 17:20:00,-0.1557,51.2595,16.67
2014-02-19 00:00:00,-123.0873,46.775,95.83
2014-02-19 09:00:00,-121.8094,47.5399,8.33
2014-02-20 00:00:00,49.7597,40.4825,4.17
2014-02-20 00:00:00,-1.4425,53.29,16.67
2014-02-21 00:00:00,-84.5607,39.0963,20.83
2014-02-21 00:00:00,-122.274004,48.82884106,0.0
2014-02-21 00:00:00,-122.1323,47.3174,33.33
2014-02-22 09:00:00,-82.8679,37.5927,0.0
2014-02-22 18:00:00,140.718,-2.5236,0.0
2014-02-23 00:00:00,106.6113,-6.1354,25.0
2014-02-23 00:00:00,-84.4995,39.1037,8.33
2014-02-23 00:00:00,106.6254,-6.195,25.0
2014-02-23 05:00:00,7.1583,44.1867,0.0
2014-02-23 12:00:00,-4.8893,56.2453,16.67
2014-02-24 12:05:00,-120.3635,44.5276,4.17
2014-02-25 00:00:00,-122.4635,45.3958,0.0
2014-02-25 16:09:00,-122.4997,45.3987,0.0
2014-02-26 12:00:00,-117.8406,34.148,0.0
2014-02-27 00:00:00,-111.9381,41.1272,41.67
2014-02-27 00:00:00,-123.7788,44.3984,37.5
2014-02-28 00:00:00,-4.8501,57.3121,12.5
2014-02-28 00:00:00,-118.5585,34.6218,87.5
2014-02-28 00:00:00,-117.8879,34.1469,100.0
2014-02-28 00:00:00,178.2678,-17.6231,11.11
2014-02-28 00:00:00,80.67,29.58,40.0
2014-02-28 05:00:00,-118.7002,34.0633,95.83
2014-02-28 17:05:00,-121.877,45.6721,0.0
2014-02-28 18:00:00,-118.2235,34.1559,95.83
2014-03-01 20:00:00,-118.3239,34.1134,66.67
2014-03-02 10:34:00,-122.1782,45.1946,70.83
2014-03-02 12:23:00,-122.1179,45.5776,62.5
2014-03-02 14:00:00,-122.2559,45.5315,62.5
2014-03-02 18:00:00,106.8,-6.6,16.67
2014-03-03 00:00:00,-121.7868,47.4957,54.17
2014-03-03 09:00:00,-82.5745,37.4285,66.67
2014-03-03 10:12:00,-117.3092,44.4109,29.17
2014-03-03 13:30:00,-122.7444,44.9861,62.5
2014-03-03 13:46:00,-122.2528,45.5317,45.83
2014-03-03 17:51:00,-123.5828,45.5635,50.0
2014-03-04 00:00:00,-123.5888,46.8332,62.5
2014-03-04 00:00:00,-83.4771,37.3486,0.0
2014-03-05 00:00:00,-122.1952,48.4878,50.0
2014-03-05 00:00:00,-123.0886,46.775,91.67
2014-03-05 07:49:00,-124.1362,43.6911,58.33
2014-03-05 08:30:00,-122.4372,47.4067,87.5
2014-03-05 09:00:00,-122.263,47.2586,87.5
2014-03-05 09:00:00,-122.7686,45.5829,87.5
2014-03-05 09:00:00,-122.2605,47.2741,87.5
2014-03-05 09:00:00,-121.0941,47.7459,41.67
2014-03-05 09:03:00,-122.2536,47.3093,91.67
2014-03-05 13:28:00,-124.1014,44.0211,95.83
2014-03-05 13:53:00,172.7072,-43.6069,12.5
2014-03-05 14:12:00,-123.8482,45.2514,100.0
2014-03-05 17:35:00,-123.7092,44.3695,87.5
2014-03-05 19:17:00,-123.8924,45.5598,87.5
2014-03-05 21:00:00,-123.4802,44.4722,83.33
2014-03-06 00:00:00,-123.9039,45.01,66.67
2014-03-06 09:00:00,-4.8565,56.2264,16.67
2014-03-06 09:00:00,-122.3082,47.9435,70.83
2014-03-06 11:14:00,-124.0469,43.419,45.83
2014-03-06 12:00:00,-121.7073,48.5191,66.67
2014-03-07 00:00:00,-122.3909,47.2813,0.0
2014-03-08 00:00:00,-122.3082,47.9435,54.17
2014-03-08 00:00:00,-121.3942,46.6368,8.33
2014-03-08 00:00:00,-122.3217,47.3473,54.17
2014-03-08 00:00:00,-4.0989,52.9677,0.0
2014-03-09 00:00:00,8.4163,44.2136,0.0
2014-03-09 07:04:00,-123.8798,43.6531,82.61
2014-03-09 09:00:00,73.0068,35.1148,25.0
2014-03-09 22:42:00,-122.7502,43.3433,69.57
2014-03-10 00:00:00,-123.1316,47.4174,62.5
2014-03-10 12:04:00,-116.9925,44.8793,62.5
2014-03-10 21:59:00,-123.9405,45.5674,37.5
2014-03-11 00:00:00,74.056,34.0823,87.5
2014-03-12 12:00:00,-84.5245,39.0821,41.67
2014-03-12 23:00:00,-90.8924,15.7318,0.0
2014-03-13 00:00:00,-84.5284,39.1396,0.0
2014-03-13 00:00:00,35.65,33.8745,16.67
2014-03-13 08:30:00,-76.2244,3.5181,0.0
2014-03-13 21:30:00,5.9931,49.5181,0.0
2014-03-14 08:00:00,-118.2701,34.0837,0.0
2014-03-14 19:00:00,-79.68,40.3204,0.0
2014-03-15 00:00:00,166.9182,-15.3004,0.0
2014-03-15 09:00:00,-79.9504,40.428,8.33
2014-03-16 00:00:00,-155.1474,19.3071,41.67
2014-03-16 00:00:00,107.6073,-6.822,25.0
2014-03-16 00:00:00,-75.4375,2.8917,0.0
2014-03-16 00:00:00,-73.1205,7.1133,0.0
2014-03-16 23:00:00,-122.3806,47.7453,100.0
2014-03-17 07:00:00,-122.3487,46.8694,4.17
2014-03-17 14:20:00,-79.9787,40.4519,0.0
2014-03-18 00:00:00,73.961,34.6651,80.0
2014-03-18 07:20:00,-122.2321,47.9694,4.17
2014-03-18 11:58:00,-122.533,43.2984,0.0
2014-03-18 18:17:00,-123.7746,46.1951,37.5
2014-03-19 00:00:00,73.4359,34.3427,0.0
2014-03-19 09:00:00,126.0436,7.718,26.32
2014-03-20 00:00:00,97.4381,25.8509,0.0
2014-03-20 00:00:00,-3.3428,50.6226,8.33
2014-03-20 09:00:00,-73.1157,41.2008,16.67
2014-03-21 15:52:00,-122.2429,45.5389,0.0
2014-03-22 10:45:00,-121.8495,48.2847,0.0
2014-03-24 17:52:00,-123.4359,46.1699,0.0
2014-03-26 13:27:00,-123.3758,45.6236,58.33
2014-03-26 13:32:00,-123.4092,45.6202,58.33
2014-03-26 20:00:00,-117.3888,44.816,20.83
2014-03-27 10:03:00,-123.9244,45.9608,29.17
2014-03-28 00:00:00,-123.4802,44.4722,87.5
2014-03-28 06:36:00,-123.8078,44.3729,87.5
2014-03-28 11:27:00,-123.3834,42.6016,83.33
2014-03-28 11:35:00,-123.3342,43.4046,100.0
2014-03-28 14:35:00,-123.4835,44.4697,87.5
2014-03-28 14:52:00,-123.8612,43.657,91.67
2014-03-28 16:01:00,-123.9425,45.5701,87.5
2014-03-29 18:00:00,-122.4292,47.3174,70.83
2014-03-29 21:07:00,-124.2353,43.1776,50.0
2014-03-29 22:10:00,-122.2137,42.3946,50.0
2014-03-29 23:00:00,-76.0673,42.9429,33.33
2014-03-30 10:42:00,-121.9302,45.6408,29.17
2014-03-31 09:22:00,-123.8073,46.1306,8.33
2014-03-31 15:00:00,69.5546,35.3047,0.0
2014-04-02 00:00:00,106.5464,-6.6687,4.17
2014-04-02 00:00:00,98.7845,1.7397,37.5
2014-04-04 00:00:00,-85.2388,38.689,50.0
2014-04-04 18:30:00,108.2401,-7.3397,0.0
2014-04-06 18:30:00,-85.2366,38.6914,0.0
2014-04-07 09:00:00,-86.7896,33.4407,66.67
2014-04-08 04:00:00,-80.0176,40.4381,20.83
2014-04-08 16:00:00,-75.7628,45.49,79.17
2014-04-09 00:00:00,125.6022,7.0562,0.0
2014-04-09 09:00:00,-84.3118,39.2341,0.0
2014-04-12 01:00:00,140.7062,-2.5221,100.0
2014-04-12 12:00:00,-82.5052,38.163,0.0
2014-04-12 19:00:00,-73.7946,43.4825,0.0
2014-04-12 23:00:00,69.9548,37.1658,37.5
2014-04-12 23:00:00,69.0971,37.9107,16.67
2014-04-15 00:00:00,74.3524,34.209,12.5
2014-04-15 10:00:00,-74.3311,45.9656,66.67
2014-04-15 12:00:00,-74.4678,45.9111,58.33
2014-04-16 00:00:00,-61.0951,46.3428,25.0
2014-04-16 21:30:00,174.7855,-41.2941,8.33
2014-04-17 18:00:00,-110.7826,43.4756,0.0
2014-04-17 18:10:00,-121.6997,45.2401,75.0
2014-04-20 23:00:00,-73.9024,45.8168,0.0
2014-04-21 15:00:00,-88.8571,13.8379,4.17
2014-04-24 07:32:00,-123.7664,45.0979,54.17
2014-04-25 13:00:00,84.1176,28.3511,25.0
2014-04-27 00:00:00,-122.6445,44.871,58.33
2014-04-30 00:00:00,-118.8419,50.6082,0.0
2014-04-30 16:00:00,-76.6163,39.3194,95.83
2014-04-30 23:00:00,-82.7778,37.5457,66.67
2014-04-30 23:00:00,-73.8992,40.949,95.83
2014-05-01 00:00:00,-76.6651,39.2902,25.0
2014-05-01 00:00:00,-122.7408,49.031,0.0
2014-05-01 04:00:00,170.509,-45.8618,12.5
2014-05-04 00:00:00,76.8267,11.3403,4.76
2014-05-04 09:00:00,-13.2408,8.4829,0.0
2014-05-06 00:00:00,140.7284,39.6844,4.35
2014-05-07 17:30:00,73.1822,18.5158,0.0
2014-05-09 00:00:00,-79.7478,9.2924,0.0
2014-05-09 15:43:00,-123.7999,46.1936,87.5
2014-05-09 23:00:00,92.3576,24.8669,66.67
2014-05-10 09:00:00,91.7227,24.5784,37.5
2014-05-10 09:00:00,91.7561,24.4136,37.5
2014-05-10 09:00:00,110.1741,26.4845,28.57
2014-05-10 10:00:00,-122.0488,47.413,8.33
2014-05-11 09:00:00,113.8701,22.7596,25.0
2014-05-12 00:00:00,74.0241,34.0893,87.5
2014-05-13 09:30:00,-80.0017,40.4301,20.83
2014-05-15 00:00:00,-77.0008,38.6987,20.83
2014-05-15 00:00:00,17.9324,44.3551,16.67
2014-05-15 00:00:00,17.9303,44.3954,16.67
2014-05-15 09:00:00,-74.4086,42.1633,25.0
2014-05-15 23:00:00,-79.8406,40.3034,66.67
2014-05-16 00:00:00,-79.5653,37.9425,29.17
2014-05-16 00:00:00,-117.5212,51.2995,0.0
2014-05-16 00:00:00,18.673,44.4573,16.67
2014-05-17 10:40:00,101.5768,3.2211,8.33
2014-05-18 00:00:00,18.842,44.4624,10.0
2014-05-18 16:30:00,-66.3319,18.3806,0.0
2014-05-20 00:00:00,167.6337,-46.7748,37.5
2014-05-20 00:00:00,-87.3245,15.0666,8.33
2014-05-21 00:00:00,-87.8107,42.2261,16.67
2014-05-22 09:00:00,73.8288,15.4951,12.5
2014-05-22 17:00:00,114.922,24.4025,50.0
2014-05-22 23:00:00,-88.2756,13.4379,5.26
2014-05-25 00:00:00,-107.8476,39.1652,66.67
2014-05-27 16:00:00,-105.8961,39.632,0.0
2014-05-30 00:00:00,-2.6853,50.9186,12.5
2014-05-30 00:00:00,55.1419,37.2866,0.0
2014-05-30 18:00:00,-91.7671,15.4918,0.0
2014-06-01 00:00:00,-93.4707,44.8533,66.67
2014-06-01 23:00:00,80.1721,6.6206,31.82
2014-06-01 23:00:00,80.1563,6.5261,31.82
2014-06-02 00:00:00,41.5897,43.8608,25.0
2014-06-05 00:00:00,-84.3896,34.224,4.17
2014-06-05 09:00:00,-4.0351,5.314,8.33
2014-06-05 11:41:00,-122.3608,45.5162,0.0
2014-06-07 00:00:00,81.6254,29.5442,0.0
2014-06-08 06:31:00,-122.125,45.1676,0.0
2014-06-10 00:00:00,-93.1627,44.885,0.0
2014-06-10 09:00:00,-4.0351,5.314,12.5
2014-06-10 16:30:00,98.4129,7.8822,4.35
2014-06-11 00:00:00,44.7,42.083,8.33
2014-06-12 00:00:00,43.4965,42.046,42.86
2014-06-14 12:00:00,-122.3587,45.5169,0.0
2014-06-14 18:00:00,-35.1916,-5.7897,0.0
2014-06-15 00:00:00,-35.2059,-5.8141,0.0
2014-06-15 00:00:00,97.0484,20.7916,0.0
2014-06-15 08:00:00,-69.6188,44.0765,12.5
2014-06-17 00:00:00,-79.538,9.0329,0.0
2014-06-17 00:00:00,43.5285,42.0291,0.0
2014-06-17 01:30:00,106.7816,-6.5317,16.67
2014-06-17 15:00:00,125.3015,7.253,23.53
2014-06-17 23:00:00,80.7651,29.2983,40.0
2014-06-18 00:00:00,-93.9816,44.1547,37.5
2014-06-18 09:00:00,-94.0453,44.1208,37.5
2014-06-18 09:00:00,-93.9072,44.524,25.0
2014-06-18 23:00:00,18.4545,-34.1192,13.04
2014-06-19 00:00:00,27.912,43.2022,16.67
2014-06-19 00:00:00,-93.2659,44.9817,54.17
2014-06-19 00:00:00,-93.7933,44.6474,62.5
2014-06-19 05:00:00,113.1213,23.0206,4.17
2014-06-19 09:00:00,-114.3032,48.2264,25.0
2014-06-19 19:00:00,-93.2365,44.9683,54.17
2014-06-19 23:00:00,-93.1219,44.9398,54.17
2014-06-20 00:00:00,-93.9077,44.5248,8.33
2014-06-20 00:00:00,98.6076,9.9454,77.78
2014-06-20 00:00:00,83.2934,28.0816,25.0
2014-06-20 00:00:00,83.2935,28.0872,25.0
2014-06-20 00:00:00,-93.8457,44.5768,8.33
2014-06-20 09:00:00,-93.0553,44.9459,0.0
2014-06-22 03:00:00,76.7329,9.9983,8.7
2014-06-23 00:00:00,-84.8095,12.3535,0.0
2014-06-23 00:00:00,-84.8199,12.3129,0.0
2014-06-23 00:00:00,-84.8163,12.3487,0.0
2014-06-23 00:00:00,-84.79,12.3476,0.0
2014-06-23 00:00:00,-84.8116,12.349,0.0
2014-06-23 00:00:00,-84.8195,12.349,0.0
2014-06-23 00:00:00,-93.8473,44.594,4.17
2014-06-23 00:00:00,112.9838,28.0115,8.33
2014-06-23 00:00:00,-35.1888,-5.7946,0.0
2014-06-23 00:00:00,-84.8196,12.3491,0.0
2014-06-23 00:00:00,-84.8064,12.3511,0.0
2014-06-23 00:00:00,-84.8089,12.3506,0.0
2014-06-23 00:00:00,-84.7932,12.352,0.0
2014-06-23 00:00:00,-84.7928,12.3484,0.0
2014-06-23 00:00:00,-84.808,12.3521,0.0
2014-06-23 00:00:00,-84.8195,12.3484,0.0
2014-06-23 00:00:00,-84.8098,12.3502,0.0
2014-06-24 00:00:00,-79.5391,8.9763,0.0
2014-06-24 00:00:00,-91.0096,15.0771,8.33
2014-06-25 00:00:00,-77.7785,40.7918,29.17
2014-06-25 00:00:00,103.1831,31.0304,12.5
2014-06-26 00:00:00,-94.3946,49.9747,0.0
2014-06-26 23:00:00,91.7645,26.1407,25.0
2014-06-26 23:00:00,91.7896,26.1844,25.0
2014-06-27 00:00:00,91.7697,26.1619,37.5
2014-06-27 09:00:00,-91.9607,43.7638,58.33
2014-06-28 09:00:00,91.7652,26.1964,0.0
2014-06-28 09:00:00,102.4276,51.8912,25.0
2014-06-29 05:00:00,-123.3589,49.9537,41.67
2014-06-29 23:00:00,-91.6056,41.9738,20.83
2014-06-30 23:00:00,83.9422,28.2912,40.0
2014-07-01 00:00:00,98.6937,9.9077,60.0
2014-07-02 09:00:00,-106.5152,31.7293,0.0
2014-07-02 16:30:00,-87.0325,13.2875,0.0
2014-07-04 00:00:00,-90.2848,14.3666,4.35
2014-07-04 00:00:00,96.3167,25.6157,0.0
2014-07-06 11:30:00,-119.6991,49.6547,16.67
2014-07-06 18:00:00,103.5564,27.1746,62.5
2014-07-06 18:00:00,99.5666,26.6432,0.0
2014-07-07 00:00:00,-111.7268,34.9098,12.5
2014-07-08 09:00:00,122.1001,11.5735,12.5
2014-07-08 17:40:00,137.6087,35.5994,8.33
2014-07-10 00:00:00,101.1732,19.3062,0.0
2014-07-10 00:00:00,99.8324,19.9024,0.0
2014-07-10 05:00:00,98.4927,24.9936,50.0
2014-07-10 13:00:00,-21.4541,65.9794,0.0
2014-07-12 15:00:00,-104.8618,38.8416,50.0
2014-07-13 00:00:00,85.6838,27.9411,0.0
2014-07-13 00:00:00,85.34,27.5687,4.17
2014-07-13 00:00:00,7.2253,46.4873,83.33
2014-07-13 00:00:00,7.289,46.8769,75.0
2014-07-14 15:00:00,100.9953,13.3703,29.17
2014-07-15 00:00:00,114.6943,39.3602,14.29
2014-07-15 00:00:00,-118.8782,38.2114,29.17
2014-07-15 00:00:00,-102.3192,49.8153,0.0
2014-07-15 00:00:00,88.4694,27.059,100.0
2014-07-15 15:00:00,-109.8833,44.4686,16.67
2014-07-15 16:30:00,-106.0795,38.5064,0.0
2014-07-16 00:00:00,-113.6809,47.9849,0.0
2014-07-17 00:00:00,112.9838,28.027,0.0
2014-07-17 04:00:00,105.2893,27.2482,0.0
2014-07-18 00:00:00,84.8981,27.9639,0.0
2014-07-18 00:00:00,84.8051,27.8126,7.14
2014-07-18 09:00:00,83.6011,28.3048,40.0
2014-07-19 00:00:00,-105.0175,38.9398,4.17
2014-07-19 05:00:00,78.0803,30.4305,25.0
2014-07-20 00:00:00,-119.722,39.0369,33.33
2014-07-20 00:00:00,-116.5799,33.3124,0.0
2014-07-20 00:00:00,40.298,43.6698,4.17
2014-07-20 00:00:00,80.9871,29.2777,40.0
2014-07-20 23:00:00,82.2873,28.8389,40.0
2014-07-21 00:00:00,81.6165,29.1491,40.0
2014-07-21 00:00:00,29.408,36.4676,0.0
2014-07-21 06:00:00,98.5852,24.4267,37.5
2014-07-22 00:00:00,41.2522,39.8925,0.0
2014-07-22 00:00:00,84.6333,27.9995,5.0
2014-07-22 00:00:00,-16.6849,65.0216,37.5
2014-07-22 00:00:00,108.2004,-7.3379,0.0
2014-07-22 07:00:00,97.5634,24.7594,0.0
2014-07-23 03:30:00,121.2024,14.7559,25.0
2014-07-23 08:30:00,-118.5968,34.0401,0.0
2014-07-24 02:00:00,108.2036,-7.2643,25.0
2014-07-24 18:00:00,-8.2479,52.604,8.33
2014-07-26 02:00:00,124.8964,8.6068,62.5
2014-07-27 00:00:00,40.298,43.6698,4.35
2014-07-27 09:00:00,81.6309,28.6881,20.0
2014-07-27 15:00:00,124.8172,12.0138,62.5
2014-07-28 00:00:00,80.2182,29.5829,40.0
2014-07-28 00:00:00,-90.2417,15.2322,0.0
2014-07-28 16:00:00,-111.769,39.7153,0.0
2014-07-30 00:00:00,73.5036,19.678,87.5
2014-07-30 09:00:00,73.6873,19.162,50.0
2014-07-31 23:00:00,-87.9423,14.8955,0.0
2014-08-01 00:00:00,-132.3459,56.2908,0.0
2014-08-01 16:30:00,-106.1009,38.4316,29.17
2014-08-02 02:30:00,85.8692,27.7702,0.0
2014-08-02 09:00:00,76.3738,9.9431,26.32
2014-08-03 00:00:00,-116.9176,34.0873,54.17
2014-08-03 00:00:00,-69.8693,18.5225,20.83
2014-08-03 15:00:00,-117.6561,34.2437,25.0
2014-08-03 15:30:00,-116.9765,34.0548,50.0
2014-08-03 16:03:00,103.4086,27.0409,28.57
2014-08-04 00:00:00,-121.599,52.5211,0.0
2014-08-04 09:00:00,87.2739,27.4083,40.0
2014-08-04 23:00:00,76.9834,30.709,28.57
2014-08-05 00:00:00,134.6991,33.8474,4.17
2014-08-05 00:00:00,69.8255,37.3888,0.0
2014-08-05 06:00:00,-111.9024,40.8269,12.5
2014-08-06 00:00:00,-71.5376,-32.9747,4.55
2014-08-06 00:00:00,-118.6757,38.4575,0.0
2014-08-06 19:20:00,-119.7203,38.623,0.0
2014-08-07 23:00:00,85.6016,27.8953,0.0
2014-08-08 23:00:00,86.2326,27.6363,20.0
2014-08-08 23:00:00,84.7387,28.2045,20.0
2014-08-09 08:00:00,85.3492,24.544,50.0
2014-08-10 00:00:00,-106.6046,35.2351,8.33
2014-08-10 10:00:00,-84.4693,9.9189,4.17
2014-08-10 18:44:00,-105.9315,38.4998,0.0
2014-08-10 18:44:00,-105.9679,38.5095,0.0
2014-08-11 00:00:00,-159.4954,22.0629,4.17
2014-08-11 15:00:00,-119.9038,39.5513,8.33
2014-08-11 23:00:00,-105.4449,37.4282,0.0
2014-08-12 00:00:00,73.0399,33.6941,4.35
2014-08-12 00:00:00,-121.5163,46.8734,33.33
2014-08-12 13:00:00,-78.4781,0.0072,8.33
2014-08-12 15:00:00,-107.8161,37.9424,0.0
2014-08-12 15:00:00,-121.3216,46.9468,29.17
2014-08-12 15:00:00,-78.3774,-0.0718,8.33
2014-08-12 15:15:00,-121.0489,46.6752,29.17
2014-08-13 00:00:00,82.2494,28.9446,25.0
2014-08-13 12:30:00,9.6947,46.6723,83.33
2014-08-13 19:00:00,-115.7367,43.8807,25.0
2014-08-14 00:00:00,82.3354,28.9429,50.0
2014-08-14 00:00:00,85.0058,28.3466,0.0
2014-08-14 00:00:00,84.6073,27.737,14.29
2014-08-14 07:50:00,-120.3381,44.5498,16.67
2014-08-14 15:00:00,-114.8324,36.0026,0.0
2014-08-14 15:00:00,85.1509,27.5742,14.29
2014-08-14 18:00:00,-110.9541,43.1888,16.67
2014-08-14 23:00:00,91.7174,23.0137,100.0
2014-08-15 00:00:00,78.7472,30.1176,75.0
2014-08-15 00:00:00,84.6476,28.0081,8.33
2014-08-15 09:00:00,98.3075,7.8891,21.74
2014-08-16 00:00:00,82.3018,27.9911,20.0
2014-08-16 00:00:00,81.64645269,28.61209203,20.0
2014-08-16 00:00:00,136.8222,36.9412,16.67
2014-08-16 00:00:00,104.2214,35.9,0.0
2014-08-16 23:00:00,74.9465,33.0272,12.5
2014-08-17 00:00:00,93.6086,27.0869,0.0
2014-08-17 00:00:00,73.8859,33.4702,4.55
2014-08-17 00:00:00,-8.2888,39.6082,0.0
2014-08-17 15:00:00,135.1315,35.2417,12.5
2014-08-17 15:00:00,-82.5969,8.8528,0.0
2014-08-17 18:00:00,74.2493,34.5382,12.5
2014-08-18 00:00:00,151.3013,-33.7106,12.5
2014-08-18 00:00:00,-82.9591,37.3344,58.33
2014-08-19 22:00:00,-121.7343,50.8676,4.17
2014-08-20 04:00:00,132.44,34.4854,20.83
2014-08-21 00:00:00,-113.9251,46.8875,20.83
2014-08-21 21:30:00,-74.5965,42.8147,50.0
2014-08-21 22:30:00,-84.1807,10.2878,4.17
2014-08-21 23:00:00,-120.0646,48.2873,16.67
2014-08-21 23:00:00,-119.9688,48.3729,16.67
2014-08-22 21:30:00,-82.6473,37.5715,20.83
2014-08-22 22:30:00,77.571,11.683,0.0
2014-08-23 00:00:00,-109.7961,44.4544,70.83
2014-08-23 23:00:00,83.5004,28.1296,33.33
2014-08-24 00:00:00,-66.67,18.1254,12.5
2014-08-24 00:00:00,141.0171,45.3532,12.5
2014-08-24 03:00:00,-66.681,18.1283,12.5
2014-08-25 13:00:00,85.7763,27.8609,0.0
2014-08-26 18:00:00,83.8734,28.0989,40.0
2014-08-27 00:00:00,-123.8193,48.0745,0.0
2014-08-27 00:00:00,85.5107,27.8868,0.0
2014-08-27 06:00:00,83.7228,28.2322,40.0
2014-08-27 16:00:00,125.3449,7.9035,37.5
2014-08-27 20:00:00,107.3407,26.9226,0.0
2014-08-29 09:00:00,85.1638,27.8315,0.0
2014-08-29 18:00:00,-117.4909,47.7079,0.0
2014-08-30 00:00:00,124.1745,7.0859,14.29
2014-08-30 09:00:00,107.3407,26.9226,0.0
2014-08-31 19:15:00,-132.4149,53.3319,41.67
2014-09-01 00:00:00,125.1335,7.7211,25.0
2014-09-01 00:00:00,-120.9298,46.815,0.0
2014-09-01 08:53:00,108.9523,31.0053,57.14
2014-09-02 13:19:00,110.6064,30.9583,62.5
2014-09-02 18:00:00,73.0618,19.2677,29.41
2014-09-03 00:00:00,74.8288,33.1253,12.5
2014-09-03 23:00:00,73.796,33.9823,23.81
2014-09-03 23:00:00,-84.9289,32.4981,33.33
2014-09-04 00:00:00,36.8168,-0.9399,16.67
2014-09-04 00:00:00,74.9426,33.0086,30.43
2014-09-04 00:00:00,74.2562,33.798,100.0
2014-09-04 13:12:00,-123.9657,45.8015,0.0
2014-09-05 18:00:00,73.9067,34.1093,87.5
2014-09-06 00:00:00,74.3723,33.5405,33.33
2014-09-06 00:00:00,75.0556,32.9148,18.18
2014-09-06 00:00:00,75.137,32.8468,18.18
2014-09-07 00:00:00,124.2185,7.1733,0.0
2014-09-07 00:00:00,-116.8146,33.7354,8.33
2014-09-07 15:00:00,-118.8885,45.8403,0.0
2014-09-08 00:15:00,-76.4587,18.1444,4.17
2014-09-08 17:00:00,103.2131,3.9433,0.0
2014-09-11 00:00:00,73.703,24.1965,50.0
2014-09-12 00:00:00,-82.6342,8.7636,0.0
2014-09-13 00:00:00,-83.9316,9.8895,8.33
2014-09-14 00:00:00,119.939,11.8895,75.0
2014-09-14 00:00:00,106.9764,29.9641,8.33
2014-09-14 09:00:00,-79.5626,9.1139,0.0
2014-09-15 23:00:00,24.7372,41.5702,0.0
2014-09-16 00:00:00,-113.5043,37.1422,0.0
2014-09-17 00:00:00,144.7187,13.4582,41.67
