event_date,longitude,latitude,elevation
2010-05-26 23:00:00,120.6365,16.6085,639.0
2010-05-27 00:00:00,-74.1359,4.5326,2757.0
2010-05-27 03:45:00,120.5876,16.4003,1480.0
2010-05-27 23:00:00,177.0314,-37.9622,13.0
2010-05-29 00:00:00,-90.7426,14.4651,3758.0
2010-05-29 00:00:00,-90.6986,14.4039,1154.0
2010-05-29 00:00:00,-90.6319,14.4789,1217.0
2010-05-29 00:00:00,-90.444,14.6969,1467.0
2010-05-29 06:45:00,170.0982,-45.9034,684.0
2010-05-29 09:00:00,83.68,28.11,1418.0
2010-05-29 10:00:00,103.4883,31.236,1485.0
2010-05-29 23:00:00,-91.2697,14.6685,2343.0
2010-05-30 00:00:00,107.4656,27.7489,775.0
2010-05-30 00:00:00,-90.9516,15.4446,1743.0
2010-05-30 00:00:00,-90.9667,14.7833,2337.0
2010-05-30 00:00:00,-91.3605,14.9102,2498.0
2010-05-30 00:00:00,-90.5276,14.6066,1517.0
2010-05-30 00:00:00,-90.4191,14.549,1788.0
2010-05-31 00:00:00,108.2319,27.5155,549.0
2010-05-31 16:30:00,120.2761,14.836,59.0
2010-05-31 21:00:00,101.657,3.0965,84.0
2010-05-31 23:00:00,88.6428,27.3543,2119.0
2010-06-02 00:00:00,110.9949,22.9183,109.0
2010-06-02 02:40:00,110.501,22.8729,138.0
2010-06-03 00:00:00,-124.0356,40.8421,222.0
2010-06-03 00:00:00,72.9227,39.9854,3604.0
2010-06-03 00:00:00,91.7599,23.8986,190.0
2010-06-03 00:00:00,109.2347,23.7273,88.0
2010-06-03 00:00:00,72.9086,40.8986,717.0
2010-06-03 05:00:00,92.3814,24.6005,89.0
2010-06-03 23:00:00,150.8535,-34.4075,274.0
2010-06-04 00:00:00,140.5146,-2.516,1517.0
2010-06-04 06:48:00,-123.5176,43.3755,160.0
2010-06-04 09:00:00,21.3669,48.6226,224.0
2010-06-04 10:44:00,-124.05,43.7436,20.0
2010-06-05 00:00:00,-80.0284,40.4127,314.0
2010-06-05 00:00:00,74.0256,34.0901,1314.0
2010-06-05 17:00:00,-79.9773,40.4507,302.0
2010-06-06 00:00:00,-1.1277,52.9523,45.0
2010-06-06 00:00:00,109.3799,24.3153,259.0
2010-06-06 00:00:00,98.3095,7.8963,22.0
2010-06-06 15:00:00,174.8229,-41.3318,75.0
2010-06-06 23:00:00,-122.7003,45.5188,61.0
2010-06-07 00:00:00,-115.4195,40.6553,2262.0
2010-06-07 00:00:00,19.7156,49.8453,471.0
2010-06-07 00:00:00,93.5039,24.7543,407.0
2010-06-07 01:30:00,-82.7308,35.1812,694.0
2010-06-08 00:00:00,116.0981,5.925,24.0
2010-06-08 00:00:00,72.9325,19.1646,26.0
2010-06-08 09:00:00,72.8562,19.0176,11.0
2010-06-09 14:00:00,116.0946,5.9437,32.0
2010-06-09 14:15:00,91.2,25.8833,256.0
2010-06-11 00:00:00,-121.957,47.7028,102.0
2010-06-11 00:00:00,88.4441,26.944,164.0
2010-06-13 00:00:00,-81.8917,37.755,298.0
2010-06-14 00:00:00,120.704,23.8314,157.0
2010-06-14 00:00:00,4.7549,45.5842,163.0
2010-06-15 00:00:00,92.0082,21.4384,8.0
2010-06-15 00:00:00,92.19566765,21.06313524,206.0
2010-06-15 00:00:00,92.1571,21.1899,16.0
2010-06-15 00:00:00,92.19530189,21.23704301,50.0
2010-06-15 00:00:00,73.3747,18.7624,531.0
2010-06-15 00:00:00,6.4793,43.4641,89.0
2010-06-15 00:00:00,111.2884,23.4231,53.0
2010-06-15 00:00:00,-122.7713,45.5686,209.0
2010-06-15 04:00:00,92.22263842,20.92931962,55.0
2010-06-15 04:00:00,92.19905362,21.23291114,62.0
2010-06-15 04:00:00,92.19314477,21.23967983,51.0
2010-06-15 08:00:00,109.2608,25.0699,119.0
2010-06-15 08:00:00,92.3333,22.0,221.0
2010-06-15 13:20:00,102.1446778,30.07754642,1517.0
2010-06-15 15:00:00,119.133,28.0731,201.0
2010-06-16 00:00:00,88.3162,26.8073,228.0
2010-06-16 00:00:00,128.1777,-3.7027,11.0
2010-06-16 00:00:00,88.4808,27.0765,1212.0
2010-06-17 00:00:00,-34.9029,-8.0011,22.0
2010-06-18 00:00:00,45.6449,40.5494,1386.0
2010-06-18 00:00:00,45.8107,40.57,1464.0
2010-06-18 05:00:00,119.0419,29.6088,163.0
2010-06-18 15:00:00,116.6544,26.2617,315.0
2010-06-18 17:35:00,117.9097,26.4216,119.0
2010-06-20 00:00:00,124.3113,7.5048,481.0
2010-06-20 00:00:00,1.8351,42.6975,855.0
2010-06-20 00:00:00,-0.2072,5.8215,195.0
2010-06-21 00:00:00,-86.8044,40.425,199.0
2010-06-22 00:00:00,26.945,42.7845,312.0
2010-06-22 22:00:00,145.5991,-41.5681,566.0
2010-06-23 00:00:00,-90.595,43.3321,339.0
2010-06-23 09:00:00,-91.2718,43.6229,227.0
2010-06-24 00:00:00,-3.9903,5.3628,69.0
2010-06-25 00:00:00,72.8703,19.069,3.0
2010-06-25 00:00:00,72.8929,19.1095,17.0
2010-06-25 00:00:00,-1.7529,4.9039,30.0
2010-06-25 00:00:00,72.9266,19.153,77.0
2010-06-25 00:00:00,74.88548779,12.89163444,68.0
2010-06-26 16:30:00,121.1622,13.9457,315.0
2010-06-27 00:00:00,-91.2764,14.7801,2404.0
2010-06-27 04:00:00,84.4935,27.822,368.0
2010-06-27 13:30:00,172.7611,-43.7893,9.0
2010-06-27 23:00:00,74.88567317,12.89307458,61.0
2010-06-28 00:00:00,91.2698,25.4916,1496.0
2010-06-28 00:00:00,91.885,25.5728,1504.0
2010-06-28 12:00:00,-77.3018,42.8004,235.0
2010-06-28 14:30:00,105.3409,25.9612,1524.0
2010-06-28 19:00:00,-106.167,38.7275,2542.0
2010-06-30 00:00:00,83.4763,27.7223,390.0
2010-06-30 03:00:00,86.74,26.97,814.0
2010-06-30 09:00:00,87.2196,27.6063,2754.0
2010-07-02 00:00:00,-100.487,25.6875,730.0
2010-07-02 18:30:00,-72.2308,-13.3219,3122.0
2010-07-04 00:00:00,88.3052,26.8712,1146.0
2010-07-04 00:00:00,83.8617,28.0306,844.0
2010-07-05 00:00:00,107.1969335,29.66239066,236.0
2010-07-05 00:00:00,109.1318,0.2318,84.0
2010-07-06 00:00:00,78.3297,30.638,905.0
2010-07-08 00:00:00,178.3197,-38.2134,204.0
2010-07-11 00:00:00,111.4132365,27.67089598,215.0
2010-07-11 09:00:00,84.0366,28.299,1769.0
2010-07-11 09:00:00,83.7826,28.0063,893.0
2010-07-11 09:00:00,84.0907,28.1605,678.0
2010-07-11 09:00:00,84.17758452,28.22020061,1105.0
2010-07-11 23:00:00,84.46652548,27.81963827,228.0
2010-07-12 05:30:00,-87.1978,14.0831,976.0
2010-07-12 06:00:00,132.7681,33.8426,51.0
2010-07-13 00:00:00,132.4553,34.3852,20.0
2010-07-13 00:00:00,-81.1966,39.3937,220.0
2010-07-13 00:00:00,89.51924545,27.21782272,2194.0
2010-07-13 00:00:00,103.1931,27.231,824.0
2010-07-13 00:00:00,-77.5191,42.7167,391.0
2010-07-13 00:00:00,105.4411,28.1681,373.0
2010-07-13 04:00:00,101.5041,28.9525,3426.0
2010-07-13 07:20:00,109.4807,28.5716,326.0
2010-07-13 09:00:00,117.8108,30.9438,31.0
2010-07-14 00:00:00,137.8195,35.505,476.0
2010-07-14 00:00:00,137.8163,35.2507,631.0
2010-07-14 00:00:00,130.3342,33.4942,74.0
2010-07-14 00:00:00,146.9226,-36.7109,439.0
2010-07-14 00:00:00,121.5082,14.0728,1570.0
2010-07-14 02:00:00,120.9326,14.1169,597.0
2010-07-14 08:00:00,130.6789,33.5692,58.0
2010-07-15 00:00:00,96.3167,25.6167,271.0
2010-07-15 02:00:00,-1.7936,53.4128,281.0
2010-07-16 00:00:00,137.1406,35.478,116.0
2010-07-16 02:00:00,133.104,35.4888,196.0
2010-07-16 06:00:00,-79.9367,43.2453,168.0
2010-07-16 20:00:00,-83.6417,34.1538,268.0
2010-07-17 00:00:00,77.5435,30.6358,1646.0
2010-07-17 00:00:00,80.9499,29.2675,644.0
2010-07-18 00:00:00,-87.1953,14.0814,981.0
2010-07-18 20:00:00,108.8829,32.1632,1272.0
2010-07-18 23:00:00,109.0293,32.6848,269.0
2010-07-19 00:00:00,106.6332,30.4559,302.0
2010-07-19 00:00:00,81.7191,29.0399,2708.0
2010-07-19 08:00:00,108.6989,31.9111,1279.0
2010-07-20 00:00:00,80.126,29.36,1371.0
2010-07-20 00:00:00,-111.5932,35.2902,2269.0
2010-07-20 00:00:00,94.9921,26.8716,284.0
2010-07-20 00:00:00,78.6115,29.9862,1031.0
2010-07-20 08:00:00,102.1803,28.5446,1765.0
2010-07-20 12:15:00,-2.9411,53.3705,24.0
2010-07-21 00:00:00,75.0772,12.8277,69.0
2010-07-21 00:00:00,-90.5214,14.6808,1448.0
2010-07-21 08:00:00,88.6475,27.5509,1390.0
2010-07-21 08:00:00,88.559,27.3773,1480.0
2010-07-21 08:00:00,-82.4781,38.4262,224.0
2010-07-22 00:00:00,-92.6389,16.7294,2121.0
2010-07-22 00:00:00,73.6608,16.5676,39.0
2010-07-22 02:00:00,-92.6698,15.3258,72.0
2010-07-22 02:00:00,72.88274367,19.17377751,70.0
2010-07-23 00:00:00,-107.1577,33.9917,2896.0
2010-07-23 00:00:00,104.4591,21.6429,454.0
2010-07-23 14:30:00,-107.9352,37.2743,2179.0
2010-07-23 23:00:00,110.0312,34.5208,444.0
2010-07-24 00:00:00,126.6609,-3.644,774.0
2010-07-24 00:00:00,103.9618,22.2931,1041.0
2010-07-24 00:00:00,104.5595,22.6966,1101.0
2010-07-24 08:00:00,106.5255,35.1719,1768.0
2010-07-24 09:00:00,73.4745894,16.93911427,33.0
2010-07-25 00:00:00,73.46485294,16.94054188,33.0
2010-07-25 00:00:00,77.2889,30.5589,883.0
2010-07-25 00:00:00,126.6457,-3.4326,687.0
2010-07-25 00:00:00,72.46,34.1042,333.0
2010-07-26 00:00:00,83.3773,28.3034,2620.0
2010-07-26 00:00:00,73.46476377,16.94057232,33.0
2010-07-26 00:00:00,100.7508,26.6842,2149.0
2010-07-26 00:00:00,83.7843,28.2649,1283.0
2010-07-26 00:00:00,83.5309,28.4763,1884.0
2010-07-26 00:30:00,98.8075,27.8878,4224.0
2010-07-26 15:45:00,-108.0383,38.0053,2281.0
2010-07-27 00:00:00,-84.4748,39.0981,189.0
2010-07-27 05:00:00,102.7348,29.3199,1214.0
2010-07-27 09:00:00,84.67982275,27.81229512,367.0
2010-07-27 15:00:00,-108.1234,38.0604,2636.0
2010-07-28 15:00:00,121.0580434,16.91792918,1151.0
2010-07-28 16:30:00,-121.2355,46.6521,1152.0
2010-07-28 18:00:00,-120.0311,47.7741,225.0
2010-07-29 00:00:00,72.7056,35.0111,2267.0
2010-07-29 00:00:00,93.5027,24.9786,1315.0
2010-07-29 00:00:00,105.7412,22.1183,253.0
2010-07-29 00:00:00,94.1054,25.4196,1406.0
2010-07-29 00:00:00,-61.5671,10.6859,53.0
2010-07-29 00:00:00,-61.5006,10.6738,117.0
2010-07-29 00:00:00,74.8735,12.896,73.0
2010-07-29 00:00:00,73.87646407,34.11901266,1145.0
2010-07-29 00:00:00,78.4517,30.7467,1174.0
2010-07-29 23:00:00,94.48214677,25.3098633,1559.0
2010-07-30 00:00:00,-73.7733,11.0029,1459.0
2010-07-30 00:00:00,72.7541,35.049,2181.0
2010-07-30 00:00:00,73.9667,15.949,140.0
2010-07-30 09:30:00,-84.4568,9.9271,293.0
2010-07-30 15:00:00,73.9958,15.9517,651.0
2010-07-31 07:30:00,141.772,39.8403,115.0
2010-07-31 08:00:00,74.8862,12.8715,33.0
2010-07-31 09:00:00,93.8443,24.9356,853.0
2010-07-31 18:20:00,72.8889,19.1287,23.0
2010-07-31 18:46:00,-107.2341,39.1883,2194.0
2010-08-01 02:30:00,-106.3538,39.068,3068.0
2010-08-01 19:30:00,-111.5443,39.9243,1659.0
2010-08-02 00:00:00,-99.1276,19.427,2236.0
2010-08-02 00:00:00,102.3183,11.9773,104.0
2010-08-02 00:00:00,86.0332,27.6661,1823.0
2010-08-02 15:30:00,-61.5705,10.7137,118.0
2010-08-03 00:00:00,-61.4719,10.7163,79.0
2010-08-04 06:15:00,-120.2304,47.6736,374.0
2010-08-05 00:00:00,88.263,27.0366,2113.0
2010-08-06 00:00:00,88.2627,27.0375,2072.0
2010-08-06 11:00:00,-61.4484,10.6933,92.0
2010-08-07 02:00:00,-87.227,14.0783,1026.0
2010-08-07 23:00:00,104.3715,33.7848,1382.0
2010-08-08 00:00:00,72.4258,35.2227,2991.0
2010-08-08 18:30:00,-119.2269,39.5567,1395.0
2010-08-09 00:00:00,78.3684,30.5151,839.0
2010-08-09 00:00:00,78.3475,30.6785,970.0
2010-08-09 04:00:00,-13.2241,8.4806,168.0
2010-08-09 09:00:00,-92.4181,41.0266,224.0
2010-08-09 23:00:00,107.7984,35.2059,1155.0
2010-08-10 00:00:00,81.4867,29.4469,1951.0
2010-08-10 19:00:00,-111.7619,46.6637,1202.0
2010-08-11 00:00:00,-76.811,18.126,341.0
2010-08-12 00:00:00,104.1298,31.5423,1394.0
2010-08-12 00:00:00,104.9221,33.4008,1024.0
2010-08-12 18:00:00,105.7402908,34.62798026,1351.0
2010-08-13 00:00:00,76.991,30.8522,1244.0
2010-08-13 00:00:00,103.5461,31.0539,927.0
2010-08-13 00:00:00,78.61786282,30.80200029,1629.0
2010-08-14 00:00:00,72.9793,33.623,578.0
2010-08-14 08:00:00,103.4846,31.0176,925.0
2010-08-15 00:00:00,120.911,16.9752,1423.0
2010-08-15 23:00:00,94.48265093,25.31006064,1535.0
2010-08-16 00:00:00,103.9768,32.8391,4086.0
2010-08-16 08:00:00,122.1865,7.36,393.0
2010-08-17 00:00:00,107.3397,21.3161,159.0
2010-08-17 00:00:00,73.0109,19.1993,164.0
2010-08-17 08:00:00,88.4445,26.9435,160.0
2010-08-17 09:00:00,20.9434,48.9057,482.0
2010-08-17 13:00:00,72.8974,19.0997,20.0
2010-08-18 01:30:00,98.683,27.8541,1615.0
2010-08-18 04:30:00,73.5027,17.0661,160.0
2010-08-18 08:00:00,-13.2025,8.4758,134.0
2010-08-18 19:30:00,-82.443,36.1364,664.0
2010-08-19 00:00:00,88.4481,26.9722,444.0
2010-08-19 00:00:00,-109.9818,38.647,1399.0
2010-08-19 00:00:00,93.4957,24.8961,1064.0
2010-08-19 13:45:00,-111.8316,40.5093,1709.0
2010-08-19 15:00:00,-107.2429,39.4346,1948.0
2010-08-19 15:00:00,-106.9909,39.2089,2766.0
2010-08-19 15:00:00,-107.3401,39.5808,2443.0
2010-08-19 15:00:00,-107.2774,39.191,2352.0
2010-08-19 15:00:00,-106.9823,39.2143,2672.0
2010-08-19 15:00:00,-107.2301,39.1905,2273.0
2010-08-19 15:00:00,-107.2343,39.2105,2382.0
2010-08-19 15:40:00,-107.2271,39.1994,2305.0
2010-08-19 18:00:00,73.0114,19.1935,153.0
2010-08-19 23:00:00,82.2826,28.3884,1920.0
2010-08-19 23:00:00,83.3164,28.0276,1532.0
2010-08-19 23:00:00,83.5983,28.3401,1413.0
2010-08-20 00:00:00,88.3652,27.167,1486.0
2010-08-20 00:00:00,78.6437,30.7221,3286.0
2010-08-20 00:00:00,78.8371,30.3846,2172.0
2010-08-20 00:00:00,78.6186,30.8183,1609.0
2010-08-20 00:00:00,-86.2998,12.042,565.0
2010-08-20 23:00:00,114.9659,4.9721,21.0
2010-08-21 00:00:00,124.7836,40.7297,283.0
2010-08-21 00:00:00,11.5224,47.422,1440.0
2010-08-21 00:00:00,86.6444,27.2485,751.0
2010-08-21 09:00:00,-61.4689,10.2753,33.0
2010-08-21 15:00:00,115.9423,39.7935,253.0
2010-08-21 23:00:00,83.85213651,27.58124358,308.0
2010-08-22 00:00:00,104.1608,21.7653,1371.0
2010-08-22 00:00:00,77.0666,30.4084,301.0
2010-08-22 18:00:00,-83.4184,35.6259,1436.0
2010-08-23 00:00:00,84.8603,27.6041,743.0
2010-08-23 00:00:00,81.682,29.4605,2277.0
2010-08-23 02:00:00,83.88,27.59,153.0
2010-08-23 05:00:00,85.4434,27.6832,1348.0
2010-08-24 00:00:00,87.8711,27.1303,2148.0
2010-08-24 00:00:00,87.6667,27.35,1695.0
2010-08-24 00:00:00,87.9377,27.2948,2006.0
2010-08-24 00:00:00,87.73,27.07,1594.0
2010-08-24 09:00:00,-96.0289,17.2568,1878.0
2010-08-24 15:00:00,113.6385,35.6804,1059.0
2010-08-24 18:00:00,39.6515,11.6652,1711.0
2010-08-24 21:00:00,123.8299199,10.26707152,20.0
2010-08-24 23:00:00,123.8311893,10.26604714,15.0
2010-08-24 23:00:00,123.818,10.2736,155.0
2010-08-25 00:00:00,83.8901,28.0401,840.0
2010-08-25 00:00:00,-72.726,6.7254,2126.0
2010-08-25 00:00:00,-77.8416,72.6275,0.0
2010-08-25 00:00:00,-85.5325,13.5317,449.0
2010-08-25 14:10:00,-116.9472,34.0935,1436.0
2010-08-25 23:00:00,107.1749,-6.892,367.0
2010-08-26 00:00:00,108.3289,-7.2269,563.0
2010-08-26 00:00:00,106.8002,-6.6006,261.0
2010-08-26 08:00:00,78.0641,30.365,776.0
2010-08-26 09:00:00,80.6053,16.5141,82.0
2010-08-26 15:00:00,-117.9771,36.0833,1176.0
2010-08-26 18:00:00,40.6167,41.0524,31.0
2010-08-26 23:00:00,88.497,27.2319,360.0
2010-08-27 00:00:00,83.2497,28.1171,968.0
2010-08-27 00:00:00,33.6051,44.9688,11.0
2010-08-27 16:30:00,93.4221,24.7505,788.0
2010-08-27 18:00:00,88.6188,27.3392,1862.0
2010-08-28 00:00:00,-91.5168,15.2164,1858.0
2010-08-28 00:00:00,-90.6158,14.665,1820.0
2010-08-28 00:00:00,-90.5885,14.6257,1566.0
2010-08-28 00:00:00,-90.5205,14.5624,1409.0
2010-08-28 00:00:00,-91.1287,14.7598,1877.0
2010-08-28 00:00:00,-72.73000859,6.713960086,2185.0
2010-08-28 00:00:00,-89.4096,14.7161,1015.0
2010-08-28 00:00:00,-89.8207,15.4168,950.0
2010-08-28 09:00:00,84.0719,28.0579,540.0
2010-08-29 04:30:00,-87.1607,14.1015,1065.0
2010-08-29 23:00:00,83.6032,28.2653,933.0
2010-08-30 00:00:00,120.6832,16.3666,725.0
2010-08-30 00:00:00,120.5567,16.3453,1993.0
2010-08-30 00:00:00,120.6559,16.4979,1625.0
2010-08-30 00:00:00,81.5834,29.0834,1862.0
2010-08-30 05:00:00,73.1694,19.2179,13.0
2010-08-31 00:00:00,109.1404,-7.4832,95.0
2010-08-31 00:00:00,80.6103,16.5332,93.0
2010-08-31 00:00:00,121.3034,17.4012,286.0
2010-08-31 09:00:00,80.6525,16.5157,156.0
2010-09-01 22:20:00,99.0,25.6167,1433.0
2010-09-02 00:00:00,85.2401,27.7745,1116.0
2010-09-02 00:00:00,127.586,40.3687,1181.0
2010-09-03 00:00:00,120.6294,16.9729,941.0
2010-09-03 00:00:00,78.3896,30.135,371.0
2010-09-03 18:53:00,-78.5023,41.7757,540.0
2010-09-04 00:00:00,-90.8267,14.651,1864.0
2010-09-04 00:00:00,88.7334,27.3702,3523.0
2010-09-04 00:00:00,-90.85,15.58,664.0
2010-09-04 00:00:00,-91.7314,14.7085,1009.0
2010-09-04 00:00:00,-90.7379,14.5832,1593.0
2010-09-04 00:00:00,147.1399,-36.9829,1665.0
2010-09-04 00:00:00,78.623,30.796,1880.0
2010-09-04 00:00:00,78.3399,30.8987,1904.0
2010-09-04 00:00:00,-91.3227,14.8231,2469.0
2010-09-04 00:00:00,147.2468,-36.8415,1179.0
2010-09-04 09:00:00,146.4399,-37.1475,1684.0
2010-09-04 09:00:00,83.653,27.9333,854.0
2010-09-06 00:00:00,-6.4318,53.0055,487.0
2010-09-06 00:00:00,-6.4173,52.9892,173.0
2010-09-06 00:00:00,-6.3668,52.9621,214.0
2010-09-06 05:00:00,84.4866,27.7884,722.0
2010-09-08 00:00:00,107.8995,-7.0562,839.0
2010-09-09 00:00:00,120.9452,22.7708,1298.0
2010-09-09 00:00:00,114.6671,4.8057,11.0
2010-09-10 00:00:00,14.6074,40.6378,36.0
2010-09-10 00:00:00,-91.0892,15.2892,1185.0
2010-09-10 00:00:00,173.5421,-42.4635,29.0
2010-09-10 00:00:00,93.7273,27.0011,106.0
2010-09-11 00:00:00,120.1542,30.2745,21.0
2010-09-11 11:45:00,-83.9594,35.9283,260.0
2010-09-11 16:00:00,76.9844,30.7059,767.0
2010-09-12 00:00:00,78.4403,30.7333,1466.0
2010-09-13 00:00:00,106.765,-6.6367,401.0
2010-09-13 18:00:00,-4.8875,56.2365,445.0
2010-09-13 23:00:00,-76.4254,18.0723,205.0
2010-09-15 00:00:00,103.9155,22.4179,668.0
2010-09-15 00:00:00,86.7001,26.9796,1311.0
2010-09-15 00:00:00,83.3395,27.8808,1083.0
2010-09-17 00:00:00,-96.3149,19.2818,17.0
2010-09-17 00:00:00,83.3588,28.058,877.0
2010-09-17 09:00:00,84.63118672,27.86624658,322.0
2010-09-17 09:00:00,80.6055,16.5141,82.0
2010-09-18 00:00:00,85.0855,27.5086,888.0
2010-09-18 00:00:00,78.6007,30.1454,487.0
2010-09-18 00:00:00,84.8566,27.7948,552.0
2010-09-18 09:00:00,85.1505,27.509,2147.0
2010-09-19 00:00:00,78.4265,30.1035,700.0
2010-09-19 00:00:00,78.0767,30.4326,1426.0
2010-09-19 00:00:00,77.1695,30.7198,1130.0
2010-09-19 00:00:00,-122.9038,49.2065,39.0
2010-09-19 00:00:00,120.7211,23.4367,1259.0
2010-09-19 00:00:00,80.058,29.7911,1447.0
2010-09-19 00:00:00,76.9576,30.8741,1265.0
2010-09-19 09:00:00,77.9137,30.1977,520.0
2010-09-19 15:00:00,-61.3169,10.4476,49.0
2010-09-19 23:00:00,-79.12,37.4204,229.0
2010-09-20 00:00:00,78.4401,30.7332,1457.0
2010-09-20 00:00:00,-66.9492,10.5363,1055.0
2010-09-20 22:00:00,-99.6511,18.9642,2196.0
2010-09-21 00:00:00,110.6877,21.5,20.0
2010-09-21 00:00:00,111.3083,22.1978,301.0
2010-09-21 00:00:00,111.3604,22.4827,399.0
2010-09-21 04:30:00,104.8531,33.7721,1803.0
2010-09-21 08:00:00,110.9276,21.6598,21.0
2010-09-22 06:00:00,-111.2858,33.8468,720.0
2010-09-22 23:00:00,-8.121,54.8705,188.0
2010-09-23 13:00:00,-91.4334,44.8545,311.0
2010-09-23 23:00:00,-74.1359,45.3717,48.0
2010-09-23 23:00:00,-1.7949,53.9923,298.0
2010-09-24 00:00:00,-127.5062,50.7053,102.0
2010-09-24 00:00:00,121.5722,25.1701,654.0
2010-09-24 00:00:00,121.7072,25.1056,109.0
2010-09-24 00:00:00,121.6586,25.0801,62.0
2010-09-24 00:00:00,121.6048,25.222,44.0
2010-09-24 01:00:00,76.3902,9.8988,11.0
2010-09-24 21:30:00,-127.4846,50.4335,157.0
2010-09-25 05:00:00,175.8188,-40.3271,72.0
2010-09-25 09:00:00,175.2785,-38.8702,338.0
2010-09-26 00:00:00,-53.9059,48.1411,11.0
2010-09-26 00:00:00,-89.9044,13.8601,1101.0
2010-09-26 18:00:00,-126.4039,50.9975,878.0
2010-09-27 00:00:00,-75.9917,6.706,2066.0
2010-09-27 03:00:00,-75.9712,5.1749,1984.0
2010-09-27 09:00:00,81.8494,28.1981,317.0
2010-09-28 00:00:00,-76.4394,18.0083,1009.0
2010-09-28 04:00:00,-96.0625,17.0977,2254.0
2010-09-28 08:00:00,-122.7468,50.3413,432.0
2010-09-28 09:00:00,-117.4803,51.4643,952.0
2010-09-28 20:00:00,-79.9647,40.4191,296.0
2010-09-29 00:00:00,-84.4793,10.0757,1073.0
2010-09-29 00:00:00,-77.0476,18.0677,330.0
2010-09-29 00:00:00,-80.0766,40.3911,271.0
2010-09-29 00:00:00,-92.8213,17.3738,847.0
2010-09-29 00:00:00,-76.8865,18.2544,210.0
2010-09-29 00:00:00,-76.8226,18.1686,143.0
2010-09-29 00:00:00,-91.8946,16.0203,998.0
2010-09-30 00:00:00,-76.0909,42.5363,352.0
2010-09-30 08:00:00,-76.7763,18.0622,372.0
2010-09-30 09:00:00,-96.1833,17.1833,1166.0
2010-10-01 00:00:00,-72.4577,18.4468,1176.0
2010-10-01 00:00:00,-84.1764,9.9108,1085.0
2010-10-01 00:00:00,-84.1762,9.9108,1092.0
2010-10-01 09:30:00,-71.9691,44.1473,175.0
2010-10-01 15:00:00,-76.3915,38.3558,30.0
2010-10-02 15:10:00,109.8832,18.777,673.0
2010-10-03 00:00:00,80.9779,6.8066,1316.0
2010-10-03 00:00:00,81.039,6.9698,781.0
2010-10-03 00:00:00,106.593,17.4468,11.0
2010-10-03 00:00:00,76.818,30.9141,430.0
2010-10-03 09:00:00,-2.0992,53.6865,212.0
2010-10-03 13:00:00,-87.7654,14.3898,1295.0
2010-10-03 19:00:00,75.5844,12.7796,129.0
2010-10-04 00:00:00,105.663,18.5554,5.0
2010-10-04 00:00:00,-61.1819,13.2609,722.0
2010-10-04 14:00:00,-118.0306,34.2266,1154.0
2010-10-05 00:00:00,-61.3731,15.5918,63.0
2010-10-06 00:00:00,-66.3969,18.1652,801.0
2010-10-06 00:00:00,-64.802,17.7718,74.0
2010-10-06 00:00:00,97.3193,22.6461,490.0
2010-10-06 00:00:00,-117.9145,33.8353,53.0
2010-10-06 04:00:00,83.77762394,27.88159864,524.0
2010-10-06 22:00:00,96.8566,23.9723,428.0
2010-10-07 00:00:00,73.6889,34.8075,4233.0
2010-10-07 00:00:00,73.4637,34.6644,1301.0
2010-10-07 08:00:00,178.1266,-18.0327,163.0
2010-10-07 23:00:00,116.388,5.9606,932.0
2010-10-08 00:00:00,93.4108,24.7679,512.0
2010-10-08 00:00:00,93.9128,24.837,796.0
2010-10-08 00:00:00,80.9787,28.7038,184.0
2010-10-08 00:00:00,94.0212,25.2745,1077.0
2010-10-08 18:00:00,153.0871,-26.3974,27.0
2010-10-08 20:00:00,152.3913,-29.4985,704.0
2010-10-08 23:00:00,153.0265,-26.6144,27.0
2010-10-09 00:00:00,94.0462,25.3179,1002.0
2010-10-10 00:00:00,152.446,-29.4884,117.0
2010-10-10 00:00:00,123.9054,10.3355,44.0
2010-10-10 00:00:00,-122.4942,47.2906,27.0
2010-10-10 00:00:00,123.9032,10.3325,45.0
2010-10-10 02:45:00,-122.4801,47.3848,22.0
2010-10-10 19:00:00,153.0898,-26.3938,46.0
2010-10-10 23:30:00,123.8533,10.2863,83.0
2010-10-11 00:00:00,102.2681,12.1143,97.0
2010-10-11 00:00:00,80.6058,16.5141,82.0
2010-10-11 16:00:00,124.9292,8.2036,1255.0
2010-10-12 00:00:00,122.1815,-0.936,48.0
2010-10-12 00:00:00,98.6585,10.0341,41.0
2010-10-14 05:40:00,109.0381,31.0595,782.0
2010-10-15 00:00:00,123.8955,10.3156,35.0
2010-10-15 00:00:00,-83.9753,10.1067,1071.0
2010-10-15 00:00:00,123.6833,10.1833,128.0
2010-10-16 00:00:00,123.9275,10.34,22.0
2010-10-16 00:00:00,123.9153,10.395,78.0
2010-10-16 12:00:00,123.8978,10.3336,75.0
2010-10-16 20:00:00,123.3459,9.7548,23.0
2010-10-17 00:00:00,123.98,10.77,130.0
2010-10-17 00:00:00,-72.4111,18.5202,198.0
2010-10-17 00:00:00,-72.5738,18.4674,146.0
2010-10-17 00:00:00,107.2806,16.2137,578.0
2010-10-17 00:00:00,123.72,10.57,5.0
2010-10-17 23:00:00,-72.1167,-13.3042,2879.0
2010-10-18 00:00:00,120.8329,16.4996,1030.0
2010-10-18 00:00:00,120.425,16.5189,118.0
